Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
APP ENERGY OÜ,ivo.appenergy@gmail.com,+372 56618018,"Harju maakond, Raasiku vald, Igavere küla, Puidu, 75208
                            ",,,,,,,
Arcticoils OÜ,Harri.konola@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Rännaku pst 12, 10917
                            ",,,,,,,
Argos Energy OÜ,,,,,,,,,,
ARS Energy OÜ,,,,,,,,,,
Art Design Energy OÜ,,,,,,,,,,
Art-Energy AS,,,,,,,,,,
Art Energy OÜ,,,,,,,,,,
ARTEX KV OÜ,raivo.remmelgas@gmail.com,+372 5035741,"Harju maakond, Tallinn, Lasnamäe linnaosa, Katusepapi tn 16a, 11412
                            ",,,,,,,
Arton Energy OÜ,Link@artonenergy.eu,+372 53454437,"Harju maakond, Saku vald, Saku alevik, Tiigi tn 4-25, 75501
                            ",,,,,,,
ArtSol Energy OÜ,kliimasanprojekt@gmail.com,+372 5244063,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 159-81, 12913
                            ",,,,,,,
OÜ Aseriaru Tuulepark,,,,,,,,,,
ASTV Green Energy OÜ,greenenergy@tvesi.ee,+372 56244767,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Ädala tn 10, 10614
                            ",,,,,,,
ATROMG8 OÜ,mbdo@atromg8.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Laki tn 30, 12915
                            ",,,,,,,
AU Energy 7 UÜ,energyterawatt@gmail.com,+372 5289790,"Harju maakond, Viimsi vald, Haabneeme alevik, Vardi tee 5, 74001
                            ",,,,,,,
aviatrans OÜ,info@aviatrans.ee,,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 153-10, 12918
                            ",,,,,,,
AVM Trade Energy OÜ,vetuwko@gmail.com,,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 12/3-4, 11912
                            ",,,,,,,
AXRE Grupp OÜ,,,,,,,,,,
Backbone Energy OÜ,Maik.teiv@gmail.com,+372 5289790,"Harju maakond, Viimsi vald, Haabneeme alevik, Vardi tee 5, 74001
                            ",,,,,,,
Backyard Energy Management OÜ,my@backyard.energy,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 84a, 10112
                            ",,,,,,,
OÜ Baltic Bioenergy,yllar.rohtla@gmail.com,,"Võru maakond, Võru linn, Jüri tn 77-10, 65607
                            ",,,,,,,
Baltic Blue Energy OÜ,endel.siff@primos.ee,+372 5017777,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopliranna tn 49, 11713
                            ",,,,,,,
Baltic Energy Asset Management OÜ,trade@balticenergy.ee,+372 5152384,"Harju maakond, Tallinn, Kesklinna linnaosa, Veerenni tn 40a, 10138
                            ",,,,,,,
Baltic Energy Asset Management OÜ,,,,,,,,,,
Baltic Energy Consulting OÜ,obu.bec@gmx.de,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
BALTIC ENERGY HOLDING OÜ,balticenergyholding@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
Baltic Energy Houses OÜ,gert@baltichouse.eu,+372 53456476,"Tartu maakond, Kambja vald, Tõrvandi alevik, Tööstuse tee 2, 61715
                            ",,,,,,,
Baltic Energy Investment Group OÜ,,,,,,,,,,
Baltic Energy Investment OÜ,info@gencs.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Harju tn 6, 10130
                            ",,,,,,,
OÜ Baltic Energy Invest,baltic-einvest@outlook.com,+372 56197788,"Harju maakond, Tallinn, Lasnamäe linnaosa, M. Härma tn 1, 13615
                            ",,,,,,,
Baltic Energy Osaühing,infotec@metaldis.ee,+372 55586862,"Harju maakond, Tallinn, Lasnamäe linnaosa, Visase tn 12, 11415
                            ",,,,,,,
Baltic Energy Partners OÜ,info@balticenergy.ee,+372 5152384,"Harju maakond, Tallinn, Kesklinna linnaosa, Veerenni tn 40a, 10138
                            ",,,,,,,
Baltic Energy System OÜ,,,,,,,,,,
Baltic Energy Trade OÜ,contact@thompsonstein.com,,,,,,,,,
Baltic Geothermal Energy OÜ,BGEtallinn@gmail.com,+372 5025701,"Harju maakond, Saku vald, Saku alevik, Laane tn 32, 75501
                            ",,,,,,,
OÜ Baltic Green Energy Management,,,,,,,,,,
Osaühing Baltic Green Energy Management Solar,,,,,,,,,,
Baltic Green Energy OÜ,dmitri.lee@inde.ee,+372 5276584,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5-18, 10117
                            ",,,,,,,
Baltic Renewable Energy Platform OÜ,info@evecon.ee,,"Saare maakond, Saaremaa vald, Kuressaare linn, Lossi tn 3, 93819
                            ",,,,,,,
Baltic Step Energy OÜ,truus.helve@gmail.com,+372 58666572,"Pärnu maakond, Pärnu linn, Pärnu linn, Pikk tn 1-2, 80011
                            ",,,,,,,
Baltic Timber Energy OÜ,baltictimberenergy@gmail.com,+372 55672762,"Järva maakond, Järva vald, Kuksema küla, Töökoja, 73306
                            ",,,,,,,
OÜ Baltic Wind Energy,peeter@bwe.ee,+372 5077788,"Saare maakond, Saaremaa vald, Kuressaare linn, Rootsi tn 7, 93819
                            ",,,,,,,
BasicEnergy OÜ,,,,,,,,,,
Bati Energy OÜ,power@batienergy.in,+372 53438474,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 139c, 11317
                            ",,,,,,,
Bel Energy OÜ,,,,,,,,,,
BELENERGY OÜ,1targettrade@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Laki tn 15, 12915
                            ",,,,,,,
BestEnergy OÜ,bestenergy@bestenergy.ee,+372 53937210,"Harju maakond, Viimsi vald, Pärnamäe küla, Jõhvika tee 5-4, 74020
                            ",,,,,,,
BF Energy OÜ,bfenergyest@gmail.com,+372 53238849,"Harju maakond, Tallinn, Lasnamäe linnaosa, Asunduse tn 5-16, 11413
                            ",,,,,,,
BFP Global Energy OÜ,,,,,,,,,,
AS BIG ENERGY COMPANY,,,,,,,,,,
Bikara OÜ,info@bikara.ee,+372 56461100,"Pärnu maakond, Tori vald, Tammiste küla, Vesikupu tee 1, 85009
                            ",,,,,,,
Bioenergy Group OÜ,,,,,,,,,,
Bioenergy Holding OÜ,,,,,,,,,,
Bio Energy OÜ,,,,,,,,,,
Bioenergypool OÜ,laurikarp@gmail.com,+372 5056841,"Harju maakond, Tallinn, Pirita linnaosa, Viimsi põik 11, 12112
                            ",,,,,,,
Bioenergy Production OÜ,,,,,,,,,,
Bio Energy Research OÜ,,,,,,,,,,
Bioenergy Solutions OÜ,,,,,,,,,,
OÜ Bioenergy Trading,anti.selge@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Sikuti tn 19, 13516
                            ",,,,,,,
Bioenergy World Trade OÜ,bioenergy.world.trade@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 4-197, 13812
                            ",,,,,,,
Biogreen Energy OÜ,,,,,,,,,,
Bio Renergy OÜ,,,,,,,,,,
BitEnergy OÜ,info@bitenergy.tech,,"Harju maakond, Tallinn, Kesklinna linnaosa, Viru väljak 2, 10111
                            ",,,,,,,
BKK Energy OÜ,restepi@hot.ee,,"Harju maakond, Tallinn, Mustamäe linnaosa, Kadaka tee 70a, 12618
                            ",,,,,,,
"Mittetulundusühing ""Black and Caspian Sea Energy Security Center""",,,,,,,,,,
OÜ BL Energy Group,358456@358456.com,+372 58452244,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 4-197, 13812
                            ",,,,,,,
BlueEnergy OÜ,pataky.jan@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Roosikrantsi tn 2-24, 10119
                            ",,,,,,,
BMG Energy OÜ,bm@bm.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Paljassaare tee 16, 10313
                            ",,,,,,,
Bouncepilot OÜ,lauri@techenergyinc.com,,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 56, 50106
                            ",,,,,,,
MTÜ BoxingEnergySystem,boxingenergysystem@gmail.com,,"Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Tartu mnt 21c, 41538
                            ",,,,,,,
OÜ BoxingEnergySystem,boxingenergysystem@gmail.com,,"Ida-Viru maakond, Kohtla-Järve linn, Sompa linnaosa, Aruserva tn 27a, 30722
                            ",,,,,,,
BPGroup Eesti OÜ,jevgeniafonin@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Liivaoja tn 2/1-14, 10155
                            ",,,,,,,
BPS Energy Trading OÜ,trade@balticenergy.ee,+372 5152384,"Harju maakond, Tallinn, Kesklinna linnaosa, Veerenni tn 40a, 10138
                            ",,,,,,,
Brightenergy OÜ,,,,,,,,,,
OÜ Briktrum flutrpen,,,,,,,,,,
Bugize Mubone OÜ,rip.vc.inc@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 8, 10143
                            ",,,,,,,
BWB Energy Services OÜ,info@tsinvestor.eu,,,,,,,,,
Cargomax Baltic OÜ,,,,,,,,,,
Osaühing CBS Bio Energy,,,,,,,,,,
City Energy OÜ,,,,,,,,,,
Citysec Energy Solutions OÜ,,,,,,,,,,
Clean Energy Europe OÜ,,,,,,,,,,
Clean Energy OÜ,margus@retked.ee,+372 5138289,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Jahu tn 1/1-52, 10415
                            ",,,,,,,
CLEAN ENERGY OÜ,,,,,,,,,,
Clean Energy Trade OÜ,margus@lentsius.ee,+372 5045959,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 8a, 11415
                            ",,,,,,,
CNT Energy OÜ,yob@mail.ee,,"Ida-Viru maakond, Kohtla-Järve linn, Järve linnaosa, Järveküla tee 50, 30321
                            ",,,,,,,
Combined Energy OÜ,info@altenberg.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rataskaevu tn 2, 10123
                            ",,,,,,,
Company Solver OÜ,info@sphinx.company,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rataskaevu tn 2-3, 10123
                            ",,,,,,,
Compassenergy OÜ,lana.ee@mail.ru,+372 58447778,"Ida-Viru maakond, Narva linn, Rahu tn 18-69, 20608
                            ",,,,,,,
Conco Energy OÜ,info@a-firmad.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Endla tn 3-6104, 10122
                            ",,,,,,,
Continental Energy OÜ,balantest@gmail.com,+372 56240812,"Rapla maakond, Kehtna vald, Lelle alevik, Jaama tn 4, 79002
                            ",,,,,,,
CPO Energy OÜ,hjohannesv@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tina tn 22-8, 10126
                            ",,,,,,,
Crystal Energy OÜ,,,,,,,,,,
CW Energy OÜ,cwenergy17@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 56, 13619
                            ",,,,,,,
Daily Energy OÜ,miljardnar@icloud.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Värsi tn 28a, 10919
                            ",,,,,,,
DARKENERGY OÜ,martin.lokov@artun.ee,+372 55655179,"Valga maakond, Valga vald, Valga linn, Petseri tn 8-46, 68204
                            ",,,,,,,
DELTA ENERGY OÜ,iljagorohhov@gmail.com,+372 5128380,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-55, 10126
                            ",,,,,,,
D.ENERGY GROUP OÜ,oleksandr.b@denergy.group,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tuukri tn 19-315, 10120
                            ",,,,,,,
DevEnergy OÜ,,,,,,,,,,
Differ Energy OÜ,rebruk@rebruk.ee,+372 5292035,"Järva maakond, Türi vald, Reopalu küla, Puitmaja, 72811
                            ",,,,,,,
DIGINOA TECHNOLOGY AND ENERGY OÜ,bolatemre@gmail.com,,,,,,,,,
DKSEnergy OÜ,oleg54579@mail.ru,+372 56687703,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 27, 13918
                            ",,,,,,,
DLD GLOBAL OÜ,,,,,,,,,,
Osaühing Dorioone Energy,dorioone@yahoo.com,+372 5148160,"Pärnu maakond, Pärnu linn, Pärnu linn, Lõuna tn 8-6, 80011
                            ",,,,,,,
Dot Energy OÜ,director@dotenergyou.com,,"Harju maakond, Maardu linn, Keemikute tn 4-16, 74116
                            ",,,,,,,
Double Energy Group OÜ,,,,,,,,,,
DSV ENERGY OÜ,,,,,,,,,,
Dynamic Energy Solutions OÜ,info@greentech.ee,,"Harju maakond, Tallinn, Kristiine linnaosa, Pirni tn 7, 10617
                            ",,,,,,,
EAST ENERGY OÜ,,,,,,,,,,
Eastpool.eu osaühing,info@buyit.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 7-2, 10116
                            ",,,,,,,
EastSoft Energy OÜ,,,,,,,,,,
Easy Car Rent OÜ,post@easycarrent.ee,+372 5168750,"Võru maakond, Võru linn, Pikk tn 4, 65604
                            ",,,,,,,
ECOBAY Energy OÜ,,,,,,,,,,
EcoEnergy Estonia OÜ,ser.erm@mail.ee,+372 55656368,"Harju maakond, Tallinn, Mustamäe linnaosa, Retke tee 14-24, 13415
                            ",,,,,,,
Eco Energy Group OÜ,bioenergygrup@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Vinkli tn 13, 12618
                            ",,,,,,,
EcoEnergy Invest OÜ,agregatko@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
OÜ Eco Energy,sergei.virumaa@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 2, 10145
                            ",,,,,,,
Ecoenergy OÜ,,,,,,,,,,
Ecoenergy Trading OÜ,ecoenergytradingou@gmail.com,+372 5285885,"Harju maakond, Tallinn, Lasnamäe linnaosa, Liikuri tn 18a-31, 13618
                            ",,,,,,,
EcopolisEnergy OÜ,janno.pallotedder@gmail.com,+372 53418862,"Tartu maakond, Kambja vald, Ülenurme alevik, Paruni tn 64, 61714
                            ",,,,,,,
ECOWARE ENERGY SOLUTIONS OÜ,riku@474736.fi,,"Harju maakond, Tallinn, Nõmme linnaosa, Rännaku pst 12, 10917
                            ",,,,,,,
EDF Energy Networks Ltd OÜ,,,,,,,,,,
Eesti Green Energy OÜ,eestigreenenergy@gmail.com,,"Ida-Viru maakond, Narva linn, Soldina tn 3, 21004
                            ",,,,,,,
Eesti Kapital OÜ,siim.sng@gmail.com,+372 5099159,"Harju maakond, Tallinn, Kesklinna linnaosa, Väike-Karja tn 12, 10140
                            ",,,,,,,
ELBI ENERGY PROCESSING OÜ,olga.olyanishyna@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Peterburi tee 46, 11415
                            ",,,,,,,
Eldorado Auto OÜ,,,,,,,,,,
Electronic Energy Coin OÜ,rayyan.ep@electronicenergycoin.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Laki tn 16, 10621
                            ",,,,,,,
Elevente OÜ,hausers@hausers.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kentmanni tn 8b, 10116
                            ",,,,,,,
Elpec Energy OÜ,info@elpec.ee,+372 5013110,"Tartu maakond, Kastre vald, Haaslava küla, Pargi tee 12, 62107
                            ",,,,,,,
Eltech Energy OÜ,Info@elinvest.eu,,"Harju maakond, Harku vald, Rannamõisa küla, Tammi tee 46, 76906
                            ",,,,,,,
Emerald Energy OÜ,ken@koort.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Kunderi tn 26-5, 10121
                            ",,,,,,,
eMeterEnergy OÜ,,,,,,,,,,
Empowering Energy OÜ,,,,,,,,,,
Endless Energy OÜ,,,,,,,,,,
Energex Energy Experts OÜ,info@energex.ee,,"Harju maakond, Tallinn, Mustamäe linnaosa, Mäealuse tn 2/3, 12618
                            ",,,,,,,
Energy and Financial Decisions OÜ,alexproskurov@ukr.net,,,,,,,,,
Energy Boost OÜ,urmasniine@gmail.com,,"Harju maakond, Rae vald, Järveküla, Männimetsa tee 5, 11218
                            ",,,,,,,
EnergyBoost OÜ,,,,,,,,,,
Energy Brands Estonia OÜ,,,,,,,,,,
Energy Broker OÜ,,,,,,,,,,
Energy Brokers Estonia OÜ,alenk@hot.ee,+372 55554558,"Harju maakond, Tallinn, Kesklinna linnaosa, Jõe tn 5, 10151
                            ",,,,,,,
Energy Building Company OÜ,,,,,,,,,,
Energy Building Invest OÜ,,,,,,,,,,
EnergyCAR OÜ,grej357@icloud.com,+375 445579777,"Harju maakond, Tallinn, Kesklinna linnaosa, Luise tn 4-46, 10142
                            ",,,,,,,
Energychannel OÜ,,,,,,,,,,
Energy Club OÜ,info@energyclub.ee,+372 58174878,"Harju maakond, Tallinn, Kesklinna linnaosa, Mardi tn 9, 10113
                            ",,,,,,,
Mittetulundusühing Energy Club Team,risto.ojapold@gmail.com,+372 5041888,"Harju maakond, Saue vald, Saue linn, Kivikangru tn 12, 76506
                            ",,,,,,,
OÜ Energy Coal,,,,,,,,,,
Energy Construct OÜ,,,,,,,,,,
Energy Consultants OÜ,,,,,,,,,,
OÜ Energy Consult,oliverl@ut.ee,+372 5119674,"Tartu maakond, Tartu linn, Tartu linn, Ravila tn 54-6, 50408
                            ",,,,,,,
Energy Converting Wind OÜ,info@ecwind.ee,+372 56357995,"Harju maakond, Harku vald, Muraste küla, Kolmikkaare tn 2, 76905
                            ",,,,,,,
Energy Creators OÜ,Energy.Creators@energy24.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 160, 11317
                            ",,,,,,,
EnergyDistribution OÜ,EnergydistributionOU@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Rännaku pst 12, 10917
                            ",,,,,,,
EnergyDrill OÜ,liisi.toevali@gmail.com,+372 55934470,"Lääne-Viru maakond, Rakvere vald, Järni küla, Aida, 44407
                            ",,,,,,,
Energy Engineering Expertise OÜ,,,,,,,,,,
Energy Expert Group OÜ,info@erukr.com,+380 987041577,"Harju maakond, Tallinn, Kesklinna linnaosa, Villardi tn 22-18, 10136
                            ",,,,,,,
Energy Expert OÜ,peeter@holding.ee,+372 53471053,"Harju maakond, Tallinn, Kristiine linnaosa, A. H. Tammsaare tee 47, 11316
                            ",,,,,,,
Energy Express Energia OÜ,Schmidtkaido@gmail.com,+372 5074216,"Tartu maakond, Kastre vald, Koke küla, Tankla tee 4, 62122
                            ",,,,,,,
Energy Express OÜ,schmidtkaido@gmail.com,+372 5074216,"Tartu maakond, Kastre vald, Koke küla, Tankla tee 4, 62122
                            ",,,,,,,
Energy Field OÜ,mrjazanov@gmail.com,+372 5116399,"Harju maakond, Tallinn, Kristiine linnaosa, Lille tn 28, 10614
                            ",,,,,,,
OÜ Energy Finder,,,,,,,,,,
Energy Flow OÜ,tommmartens@gmail.com,+372 57402184,"Võru maakond, Võru linn, Laane tn 5-1, 65603
                            ",,,,,,,
EnergyFoods OÜ,mknorwegian@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 30 // Pärnu mnt 4, 10148
                            ",,,,,,,
EnergyForests OÜ,,,,,,,,,,
