Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
Osaühing Idea PR,,,,,,,,,,
IMERSTON OÜ,publicdvd@stv.ee,+372 56664232,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pae tn 64-67, 13620
                            ",,,,,,,
IMPETUS - Public Affairs Consulting OÜ,impetuspublicaffairsconsulting@gmail.com,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
ISAMAA Erakond,info@isamaa.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Paldiski mnt 13, 10137
                            ",,,,,,,
Isamaa Erakonna Naiskogu IREN,naiskogu.juhatus@isamaa.ee,+372 5273367,"Harju maakond, Tallinn, Kesklinna linnaosa, Paldiski mnt 13, 10137
                            ",,,,,,,
MTÜ Isamaa Noorteühendus ResPublica,info@respublica.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Paldiski mnt 13, 10137
                            ",,,,,,,
JP REPUBLIC OÜ,joel_k2hr@hotmail.com,+372 58970237,"Võru maakond, Võru vald, Orava küla, Solda tee 12-9, 64101
                            ",,,,,,,
Kalifornia Respublic OÜ,vitaliy090287@gmail.com,,"Harju maakond, Keila linn, Põhja tn 12b-25, 76610
                            ",,,,,,,
KLSR Public OÜ,kairika.kullasaar@gmail.com,+372 56240491,"Tartu maakond, Tartu linn, Tartu linn, Lemmatsi tn 26-2, 50413
                            ",,,,,,,
OÜ Language Republic Group,,,,,,,,,,
Little Publica OÜ,kain@interstake.fi,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaarli pst 1 // Roosikrantsi tn 2, 10119
                            ",,,,,,,
Marigold Republic OÜ,,,,,,,,,,
Media Republic OÜ,annaouekallas@gmail.com,+372 53479694,"Harju maakond, Rae vald, Patika küla, Jõekääru tee 35, 75316
                            ",,,,,,,
Mend Publicity OÜ,rene@mendpublicity.com,,"Harju maakond, Tallinn, Pirita linnaosa, Vaksiku tn 5-2, 11913
                            ",,,,,,,
MTÜ Meow Republic,lindaploh@gmail.com,+372 56483735,"Harju maakond, Tallinn, Lasnamäe linnaosa, Läänemere tee 62-57, 13914
                            ",,,,,,,
Miltton Public Affairs OÜ,,,,,,,,,,
MondRepublic OÜ,hasan@mondrepublic.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 158-88, 11317
                            ",,,,,,,
Mushroom Republic OÜ,info@mushroomrepublic.eu,,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 167-105, 12913
                            ",,,,,,,
Sihtasutus Mõttekoda Res Publica,paremvaade@primetime.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 3, 10143
                            ",,,,,,,
NTC OÜ,info@parklateenused.ee,+372 56479479,"Lääne-Viru maakond, Haljala vald, Võle küla, Tiitsu-Sassi/1, 45321
                            ",,,,,,,
OPEN EUROPEAN ACADEMY OF PUBLIC SCIENCES OÜ,oeapsesti@gmail.com,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Optimist Public OÜ,info@optimistpublic.ee,+372 5113110,"Harju maakond, Tallinn, Kristiine linnaosa, Tondi tn 51, 11316
                            ",,,,,,,
Osta Auto OÜ,,,,,,,,,,
Pet Republic OÜ,merike.kaesveld@gmail.com,+372 55655103,"Saare maakond, Saaremaa vald, Kuressaare linn, Ida tn 21, 93811
                            ",,,,,,,
Polo Republica OÜ,qamar@imagegarments.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 12, 15551
                            ",,,,,,,
PromoRepublic OÜ,valeriy@promorepublic.com,+372 59168959,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pae tn 25-47, 11414
                            ",,,,,,,
Publicdvd OÜ,,,,,,,,,,
Public Event OÜ,,,,,,,,,,
Public Fast OÜ,,,,,,,,,,
Public Group OÜ,,,,,,,,,,
Publicity OÜ,,,,,,,,,,
PublicityScreens OÜ,,,,,,,,,,
Public Media OÜ,,,,,,,,,,
OÜ Publicon,publicon@publicon.ee,+372 5106882,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 42, 50410
                            ",,,,,,,
Public Preparation OÜ,rael@publicpreparation.org,+372 56229213,"Harju maakond, Tallinn, Kesklinna linnaosa, Gonsiori tn 18-24, 10128
                            ",,,,,,,
public static void main OÜ,erko@risthein.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Võistluse tn 21-19, 10132
                            ",,,,,,,
Public Toilet OÜ,info@toilet.city,+372 53333214,"Tartu maakond, Kambja vald, Tõrvandi alevik, Tööstuse tee 2, 61715
                            ",,,,,,,
Public Transport Systems AS,,,,,,,,,,
PUBLICTRUST OÜ,irina.bljumson@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 70a, 10412
                            ",,,,,,,
Publicum OÜ,,,,,,,,,,
Republic Auto OÜ,pavel@r-auto.ee,+372 51920095,"Harju maakond, Maardu linn, Raiheina tee 9, 74117
                            ",,,,,,,
Republic Crane OÜ,joachim@republic-crane-k-s.com,,"Pärnu maakond, Pärnu linn, Pärnu linn, Papiniidu tn 19, 80042
                            ",,,,,,,
RepublicNetwork OÜ,inquiries@republicnetwork.es,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5-11, 11415
                            ",,,,,,,
Republic of Arts OÜ,madis@republicofarts.com,+372 56499325,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 110, 11313
                            ",,,,,,,
Republic Of Story OÜ,,,,,,,,,,
Mittetulundusühing Republic Tantsustuudio,alissa@republic.ee,+372 55566063,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 64, 10134
                            ",,,,,,,
RepublicY OÜ,mcglynnchris@hotmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 7-26, 10145
                            ",,,,,,,
Mittetulundusühing Res Publica 30,tonis.kons@primetime.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 3, 10143
                            ",,,,,,,
Res Publica Juventus,,,,,,,,,,
Mittetulundusühing RES PUBLICA NAISKOGU,,,,,,,,,,
Respublica Resto OÜ,viktor@solidagotrans.ee,,"Lääne-Viru maakond, Rakvere vald, Sõmeru alevik, Puiestee tn 20, 44201
                            ",,,,,,,
Res Publica Sihtasutus,,,,,,,,,,
ReUse Republic OÜ,mari@kalamari.ee,+372 56226225,"Harju maakond, Tallinn, Kesklinna linnaosa, Tina tn 17-19, 10126
                            ",,,,,,,
Reval Republic OÜ,veldresandra@gmail.com,+372 56293101,"Lääne-Viru maakond, Rakvere linn, Näituse tn 6, 44314
                            ",,,,,,,
RIMKA GROUP OÜ,rajab_el3reny@yahoo.com,+974 33369991,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 3 // 5 // 7, 10145
                            ",,,,,,,
OÜ Rud Pedersen Public Affairs Company Estonia,,,,,,,,,,
Sagas Publications OÜ,saga.sigrit@gmail.com,+372 53074645,"Tartu maakond, Kastre vald, Mõra küla, Jugari/1, 62117
                            ",,,,,,,
Saori Green Republic OÜ,info@saori.eu,,"Karaliaučiaus 2-11, Vilnius, 06281, Lithuania
                            ",,,,,,,
Satrio Cuningan OÜ,,,,,,,,,,
Style Republic OÜ,david-krebs@hotmail.com,,"Fraunhofer Str. 31, Berlin, 10587, Germany
                            ",,,,,,,
OÜ Tecnologia para Publicaciones Digitales,,,,,,,,,,
TERRA PUBLIC CORPORATION OÜ,diamont10karat@gmail.com,+372 56070001,"Harju maakond, Tallinn, Mustamäe linnaosa, Mäealuse tn 3a/1, 12618
                            ",,,,,,,
TheCodeRepublic OÜ,contact@thecoderepublic.dev,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 7-26, 10145
                            ",,,,,,,
TK events & publication OÜ,taisi.koiv@gmail.com,,"Valga maakond, Valga vald, Valga linn, Tähe tn 4-9, 68207
                            ",,,,,,,
TS Public Relations OÜ,tspr@tspr.ee,,"Harju maakond, Tallinn, Nõmme linnaosa, Vabaduse pst 34, 11623
                            ",,,,,,,
Twigrepublic OÜ,twig@twigrepublic.com,,"Volkhonka 1/8, Noginsk, Moscow, 142400, Russian Federation
                            ",,,,,,,
Tybridge Media OÜ,danieljamescoll@gmail.com,+372 55553819,"Harju maakond, Tallinn, Lasnamäe linnaosa, Meeliku tn 23/1-4, 13915
                            ",,,,,,,
