Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
AR & PL Development OÜ,property@capmill.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Maakri tn 30, 10145
                            ",,,,,,,
Art of Stone Development OÜ,pavel@stonella.fi,,"Tartu maakond, Tartu linn, Tartu linn, Aardla tn 25b, 74001
                            ",,,,,,,
Arvutibaas OÜ,info@arvutibaas.ee,+372 53410350,"Harju maakond, Rae vald, Jüri alevik, Veetorni tn 9, 75301
                            ",,,,,,,
"Asian Development Assistance Board, ADAB. OÜ",wkk@adab-china.org,+861 3867858432,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
OÜ Assert Arvutivõrgud,,,,,,,,,,
Aztech Development OÜ,sofjawork@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kari tn 5-14, 10311
                            ",,,,,,,
AT Developments OÜ,aivar@rtg.ee,,"Tartu maakond, Tartu linn, Tartu linn, Paju tn 2, 50603
                            ",,,,,,,
A&T product development OÜ,alexandrusoare99@gmail.com,+407 25494309,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Aktsiaselts AURIC DEVELOPMENTS,,,,,,,,,,
Aurora Development OÜ,mihkel@development.ee,+372 5530500,"Harju maakond, Tallinn, Kesklinna linnaosa, Roosikrantsi tn 8b, 10119
                            ",,,,,,,
AURUM 21 Development MTÜ,info@aurum21.ee,,"Lääne-Viru maakond, Rakvere linn, Nortsu tee 2, 44317
                            ",,,,,,,
Avitek Development OÜ,avitek.development@gmail.com,+372 56258151,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Sõle tn 67-30, 10312
                            ",,,,,,,
AXSolutions Harbour OÜ,yuriy@axon.dev,,"Harju maakond, Tallinn, Kristiine linnaosa, Mustamäe tee 44, 10621
                            ",,,,,,,
BaltiaPower OÜ,baltiapower@gmail.com,+358 458847885,,,,,,,,
Baltic Business Development Consultancy OÜ,,,,,,,,,,
OÜ Baltic Development Company,,,,,,,,,,
Baltic Development Group Osaühing,,,,,,,,,,
Baltic Development osaühing,,,,,,,,,,
AS Baltic Rail Development,,,,,,,,,,
Mittetulundusühing BALTIC SEA DEVELOPMENT & MEDIA CENTER,rivo@geomedia.ee,+372 5132414,"Harju maakond, Tallinn, Kesklinna linnaosa, Kentmanni tn 20a-17, 10116
                            ",,,,,,,
Baltic Trade Development OÜ,g.pauza@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Mustamäe tee 55-103, 10621
                            ",,,,,,,
Baltik Meat Companii OÜ,baltikmeat@mail.ru,,"Harju maakond, Tallinn, Kesklinna linnaosa, Gonsiori tn 27, 15029
                            ",,,,,,,
Baltron Development OÜ,baltronoy@gmail.com,+372 56231341,"Harju maakond, Rae vald, Jüri alevik, Kasemäe tn 6-18, 75301
                            ",,,,,,,
Basic Steps Development OÜ,bsdest18@gmail.com,+372 53814037,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
BCFSL Research & Development OÜ,patrick@peerspoint.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Sõle tn 33, 10321
                            ",,,,,,,
BD Partners OÜ,taavitoots@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kotzebue tn 33-1, 10412
                            ",,,,,,,
Beepify Development OÜ,,,,,,,,,,
Best development OÜ,office.bestdevelopment@gmail.com,+372 58199845,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 16/1, 13619
                            ",,,,,,,
Best Divalo Osaühing,rubja@mail.ru,+372 5179796,"Harju maakond, Viimsi vald, Haabneeme alevik, Vardi tee 20, 74001
                            ",,,,,,,
Osaühing Beyond Development,,,,,,,,,,
BGT Development Group OÜ,toomas.tohver@mail.ee,,"Harju maakond, Viimsi vald, Viimsi alevik, Aiandi tee 21, 74001
                            ",,,,,,,
BHU Development OÜ,info@xolo.io,+905 394702540,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Big Corgi Development OÜ,bark@bigcorgi.dev,,"Harju maakond, Tallinn, Kesklinna linnaosa, Masina tn 22, 10113
                            ",,,,,,,
BIH Toompargi OÜ,,,,,,,,,,
Osaühing Bimpex Investments,,,,,,,,,,
Biowest Trade OÜ,info@biowest.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 19, 10141
                            ",,,,,,,
Bit Development OÜ,,,,,,,,,,
Bitspinners OÜ,margus@bitspinners.eu,+372 5063446,"Harju maakond, Tallinn, Nõmme linnaosa, Sõbra tn 23, 10920
                            ",,,,,,,
OÜ Blackstone Development,info@finantsarvestus.ee,+372 5097483,"Harju maakond, Tallinn, Nõmme linnaosa, Liipri tn 1, 10917
                            ",,,,,,,
BLUESKY DEVELOPMENT OÜ,ceo@blueskydevelopment.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5 // Sepapaja tn 4, 11415
                            ",,,,,,,
Boira Development OÜ,38409110121@eesti.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Bona Res Development OÜ,katkosild@gmail.com,+372 53731501,,,,,,,,
Booking Resort Development Osaühing,,,,,,,,,,
Bootleg Development OÜ,bootlegdev@gmail.com,+372 56972944,"Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 112-14, 11215
                            ",,,,,,,
Osaühing Boreas Development Consultants,,,,,,,,,,
Osaühing Bose Development,,,,,,,,,,
Bosphorus Development and Technology Center OÜ,,,,,,,,,,
Brains Development OÜ,nitsugabdf@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
Brand Development Europe OÜ,,,,,,,,,,
Bray development OÜ,boy@braydevelopment.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 67/1-13b, 10115
                            ",,,,,,,
Broadgate Development OÜ,,,,,,,,,,
Brokeree Development OÜ,legal@brokeree.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 3 // 5 // 7, 10145
                            ",,,,,,,
Budowa OÜ,budowa888@gmail.com,+372 58319942,"Tartu maakond, Tartu linn, Tartu linn, Sõpruse pst 17-13, 50606
                            ",,,,,,,
Bugi Development OÜ,rank.henrik@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Akadeemia tee 4-80, 12612
                            ",,,,,,,
Bugvin Web Development OÜ,info@bugwin.ee,+372 55593226,"Harju maakond, Tallinn, Kesklinna linnaosa, Masina tn 22, 10113
                            ",,,,,,,
Business Development OÜ,maciej.m.micek@gmail.com,,"Pärnu maakond, Pärnu linn, Pärnu linn, Oja tn 27, 80038
                            ",,,,,,,
Business Development OÜ,,,,,,,,,,
Business Development Service OÜ,,,,,,,,,,
Business Plan Development OÜ,erik.muugamae@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pae tn 25-47, 11414
                            ",,,,,,,
Butterfly Development OÜ,kaitsu@woimakas.fi,+358 400796038,"Harju maakond, Tallinn, Kesklinna linnaosa, Liivalaia tn 11/3, 10118
                            ",,,,,,,
Canyon Development OÜ,hello@canyond.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 20/4, 12011
                            ",,,,,,,
Capital Development OÜ,,,,,,,,,,
CarbonEye Europe OÜ,laurikarp@gmail.com,+372 5056841,"Harju maakond, Tallinn, Pirita linnaosa, Viimsi põik 11, 12112
                            ",,,,,,,
OÜ Carlos Development,,,,,,,,,,
CarRate Development OÜ,carrate.development@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 16-43, 13413
                            ",,,,,,,
Caviar Development OÜ,,,,,,,,,,
Osaühing Cavitron Development,,,,,,,,,,
Christian Spethmann AI Development,,,,,,,,,,
osaühing Chriton Developments,,,,,,,,,,
osaühing Chriton Property Developments,,,,,,,,,,
Citowise Developments OÜ,,,,,,,,,,
CITY DEVELOPMENT OÜ,info@capitalgate.ee,+372 5068109,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 25-46, 10117
                            ",,,,,,,
Clever Developments Company OÜ,info@diamond-works.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pae tn 25-47, 11414
                            ",,,,,,,
CM Development OÜ,,,,,,,,,,
Osaühing Cnpt Development,tiit@theconcept.ee,,"Harju maakond, Harku vald, Tutermaa küla, Meistri tee 2, 76617
                            ",,,,,,,
Codenord OÜ,,,,,,,,,,
Cold Country Development OÜ,indrek@coldcountry.eu,+372 5244265,"Harju maakond, Harku vald, Tiskre küla, Liiva tee 3-2, 76916
                            ",,,,,,,
Competence Development OÜ,info@competencedevelopment.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Telliskivi tn 49-44, 10611
                            ",,,,,,,
Concept Software Solutions OÜ,,,,,,,,,,
Content Development Solutions OÜ,GC@graduate.capital,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Continuous Development OÜ,matisjoab@gmail.com,+32 460968001,"Harju maakond, Anija vald, Kehra linn, Kooli tn 10-20, 74306
                            ",,,,,,,
Osaühing CONTRACT-DISTRIBUTION & DEVELOPMENT,,,,,,,,,,
OSAÜHING Core Solutions,info@core.ee,+372 5533100,"Harju maakond, Viimsi vald, Pärnamäe küla, Väike-Kaare tee 45, 74001
                            ",,,,,,,
Creative Development OÜ,helbmamikko@gmail.com,+372 53316220,"Järva maakond, Paide linn, Paide linn, Peetri tn 2/3, 72718
                            ",,,,,,,
Mittetulundusühing Cross Development Estonia,cdevelopmentestonia@gmail.com,+372 53602086,"Harju maakond, Viimsi vald, Metsakasti küla, Kirsi tee 19, 74019
                            ",,,,,,,
Cross Developments OÜ,,,,,,,,,,
Crypthastic.eth OÜ,hendrik.henrikson@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Telliskivi tn 60a/5, 10412
                            ",,,,,,,
Cube5 Development OÜ,,,,,,,,,,
CWIS Development OÜ,,,,,,,,,,
Cyclone Development OÜ,,,,,,,,,,
DA-14 Software Development OÜ,,,,,,,,,,
OÜ Dalia Development,,,,,,,,,,
Aktsiaselts Dania-Baltic Development,,,,,,,,,,
DaraDevelopment OÜ,acapone@ambulnz.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Pirni tn 6a-40, 10614
                            ",,,,,,,
Delta Development OÜ,,,,,,,,,,
Demerara Development UÜ,info@emafirma.ee,,"Tartu maakond, Kambja vald, Soinaste küla, Kasela, 61709
                            ",,,,,,,
Derivco Estonia OÜ,info@derivco.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kai tn 1-IV korrus, 10111
                            ",,,,,,,
Development24 OÜ,mardo.soo@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Poordi tn 3-67, 10156
                            ",,,,,,,
Mittetulundusühing Development Center RENOVA,,,,,,,,,,
Development Company Privilege OÜ,tokarev93@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Toompuiestee 37, 10149
                            ",,,,,,,
Development Estonia 01 OÜ,shawn.jimeno@iwgplc.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Viru väljak 2, 10111
                            ",,,,,,,
Development Estonia 2 OÜ,shawn.jimeno@iwgplc.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Viru väljak 2, 10111
                            ",,,,,,,
Development Festival OÜ,admin@fest.dev,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaupmehe tn 7-120, 10114
                            ",,,,,,,
Development Grupp OÜ,,,,,,,,,,
Development Invest OÜ,,,,,,,,,,
Development Marketing OÜ,vadimsolopov8@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pikk tn 34, 10133
                            ",,,,,,,
Development Mind OÜ,,,,,,,,,,
Development Partners OÜ,,,,,,,,,,
Development project OÜ,artjom.djatsuk@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Laeva tn 7, 10151
                            ",,,,,,,
Developments Eesti OÜ,info@allbestor.ee,+372 5021970,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Poska tn 5, 10121
                            ",,,,,,,
OÜ Development Solutions,marian.maenni@gmail.com,+372 5289384,"Harju maakond, Tallinn, Lasnamäe linnaosa, Katusepapi tn 15, 11412
                            ",,,,,,,
Development Vibes OÜ,mikk.tarvas@gmail.com,+372 5025733,"Harju maakond, Tallinn, Pirita linnaosa, Metsakooli tee 9-2, 12014
                            ",,,,,,,
Diamondteam Development OÜ,,,,,,,,,,
osaühing Digital Education Development,,,,,,,,,,
Digital Performance OÜ,,,,,,,,,,
Dive Group OÜ,info@dive-group.com,+372 5110728,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 64, 10134
                            ",,,,,,,
DKLex Development OÜ,dklexltd@gmail.com,+372 55991403,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7-634, 10117
                            ",,,,,,,
Dmitri Filimonov Software Development,,,,,,,,,,
DNA Art Development OÜ,info@dnadev.eu,+372 56157471,"Harju maakond, Tallinn, Kristiine linnaosa, A. H. Tammsaare tee 47, 11316
                            ",,,,,,,
Docode development OÜ,support@docode.dev,,"Harju maakond, Tallinn, Kesklinna linnaosa, Sakala tn 7-2, 10141
                            ",,,,,,,
Downtown Development OÜ,spagnolitallinn@gmail.com,+372 56260961,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Karja tn 2, 10140
                            ",,,,,,,
Osaühing Dragon Development LLC,ronald@dragoncapital.es,+372 5287141,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 26, 10141
                            ",,,,,,,
DS Development OÜ,,,,,,,,,,
OÜ Duo Invest,,,,,,,,,,
Dynamics Development OÜ,priit.valgma@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Ameerika tn 35-27, 10122
                            ",,,,,,,
E2TMK Software Development OÜ,info@e2tmk.com,,"Calle Cordeiro 26 Ent-E, Riberia, A Coruña, 15960, Spain
                            ",,,,,,,
East Side Development OÜ,,,,,,,,,,
EasyDevelopment OÜ,info@easydevelopment.org,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
"Eco Development Company ""Terram"" OÜ",dyatlov-v@mail.ru,+372 58194081,"Harju maakond, Tallinn, Nõmme linnaosa, Külmallika tn 18, 12616
                            ",,,,,,,
EcoTech Developments OÜ,igoris.ponomariovas@forumpalace.lt,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Weizenbergi tn 32, 10127
                            ",,,,,,,
e-Development OÜ,gary@ljamin.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Peterburi tee 46-312, 11415
                            ",,,,,,,
OÜ EdgeCap,,,,,,,,,,
Edisoft Development OÜ,,,,,,,,,,
educational innovation and development academy OÜ,eyupbguzel@gmail.com,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Mittetulundusühing Edu PROF Development,itcprodevelopment@gmail.com,+372 5176849,"Harju maakond, Tallinn, Haabersti linnaosa, Veerise tn 10-13, 13516
                            ",,,,,,,
Eestigen Development OÜ,,,,,,,,,,
OÜ Effectrade,,,,,,,,,,
OÜ ElectroAir Development,avs@electroair.eu,,"Harju maakond, Rae vald, Soodevahe küla, Kapteni tee 1, 75322
                            ",,,,,,,
Empire Development OÜ,info@empirepro.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 14a-402, 13619
                            ",,,,,,,
Enable Development OÜ,info@enable-dev.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 16-69, 15314
                            ",,,,,,,
OÜ Endover Development,,,,,,,,,,
Energy Systems Development Corporation OÜ,,,,,,,,,,
Engineering institute for integrated development and Technology OÜ,ahmedhassab@aucegypt.edu,,"Hijaz st. , 7th District, 6 of October , Giza, 12566, Egypt
                            ",,,,,,,
Epiktios Development OÜ,,,,,,,,,,
E.R.D DEVELOPMENT OÜ,erd.development@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 3, 10151
                            ",,,,,,,
ERPJS Development OÜ,info@erpjs.biz,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Saani tn 2/2-26, 10149
                            ",,,,,,,
ERPLY Development OÜ,erplydev@erply.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tõnismägi 11a, 10119
                            ",,,,,,,
OÜ EST Development Group,helena@phmanagement.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 26f-44, 12011
                            ",,,,,,,
Estera Development Holding OÜ,,,,,,,,,,
Estera Development OÜ,ulo@estera.lv,,"Harju maakond, Tallinn, Kesklinna linnaosa, Viru väljak 2, 10111
                            ",,,,,,,
Estera Development OÜ,,,,,,,,,,
Osaühing Estonian Consulting For Development And Privatization,raoul@profilegrupp.ee,+372 5536012,"Harju maakond, Tallinn, Nõmme linnaosa, Seene tn 21, 11621
                            ",,,,,,,
Estonian Development Holding OÜ,info@colonna.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 14, 10117
                            ",,,,,,,
Estonian Property Developments OÜ,,,,,,,,,,
Estren Group OÜ,,,,,,,,,,
EstRus Event Industry Development Mittetulundusühing,,,,,,,,,,
Etero Development OÜ,info@buyit.ee,,"Harju maakond, Tallinn, Mustamäe linnaosa, Laki tn 30-302/3, 12915
                            ",,,,,,,
Etna Development OÜ,,,,,,,,,,
Eucaps Research and Development OÜ,,,,,,,,,,
Euro Houses Development OÜ,arti.arakas@eften.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Lauteri tn 5, 10114
                            ",,,,,,,
European Business Development AS,,,,,,,,,,
European Business Development Center OÜ,info@ebdc.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tuukri tn 19-315, 10120
                            ",,,,,,,
European Center for Innovation and Technology Development OÜ,pmu@ecitd.org,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 67/1-13b, 10115
                            ",,,,,,,
European Development OÜ,,,,,,,,,,
MTÜ European Digital Development Alliance,annychkamelenchuk@gmail.com,,"Harju maakond, Tallinn, Pirita linnaosa, Tohu tn 3-10, 12013
                            ",,,,,,,
European D&T Development OÜ,info.edtdev@gmail.com,,,,,,,,,
European property development OÜ,jv@iwgroup.fi,,"Harju maakond, Tallinn, Haabersti linnaosa, Pikaliiva tn 90/2-32, 13516
                            ",,,,,,,
European Society for Regional and Local Development EMHÜ,,,,,,,,,,
Evrazgaz Holding Osaühing,,,,,,,,,,
OÜ ExclusiveForYou,marjana1@mail.ru,+372 58547040,"Ida-Viru maakond, Narva linn, Kangelaste prospekt 8-39, 20603
                            ",,,,,,,
Exent Techonology Development OÜ,,,,,,,,,,
Expert Development OÜ,prive71@mail.ru,+372 58053198,"Harju maakond, Tallinn, Mustamäe linnaosa, Keskuse tn 4a-30, 12912
                            ",,,,,,,
Expert Software Development OÜ,juri.annikov@expsoft.eu,+372 55637293,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 102-9, 11312
                            ",,,,,,,
Exumbra development OÜ,tonu.liik@gmail.com,,"Saare maakond, Saaremaa vald, Kuressaare linn, Kotkapoja tn 6-15, 93810
                            ",,,,,,,
Fabricius Business Development OÜ,,,,,,,,,,
FarFarAway Development OÜ,,,,,,,,,,
FarGoEst Development OÜ,fargoesto@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Laeva tn 7, 10151
                            ",,,,,,,
Fast development OÜ,,,,,,,,,,
Favorte Real Estate Development Usaldusfond,raricapitalmanagement@gmail.com,+372 5116924,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 6a, 10151
                            ",,,,,,,
FEC Developments OÜ,,,,,,,,,,
Feld Development OÜ,felddevelopment123@gmail.com,+372 53805667,"Harju maakond, Tallinn, Kesklinna linnaosa, Juurdeveo tn 8, 11313
                            ",,,,,,,
Fenise Development OÜ,contact@thompsonstein.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5, 11415
                            ",,,,,,,
Financial software development OÜ,julia@cie.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 7-26, 10145
                            ",,,,,,,
Finest Bay Area Development Estonia OÜ,info@finestbayarea.online,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 2, 10116
                            ",,,,,,,
FinMarket Development OÜ,eugene@bescharov.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Pärnu mnt 388b, 11612
                            ",,,,,,,
FinTech Development OÜ,ft@mail.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2b, 11415
                            ",,,,,,,
Fitness Development OÜ,gabriguti@gmail.com,,"Valencia Calle Conde de Altea 46, 46005, Spain
                            ",,,,,,,
Five Dots Development OÜ,,,,,,,,,,
