Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
ISN industrial supply network OÜ,veronika@sfsrv.com,+372 55546725,,,,,,,,
KEEPSUPPLYING OÜ,,,,,,,,,,
Leevomiste OÜ,jgblimited@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Mustamäe tee 18-228, 10617
                            ",,,,,,,
Lemeks Wood Supply AS,lemeks@lemeks.ee,,"Tartu maakond, Tartu linn, Tartu linn, Näituse tn 25, 50409
                            ",,,,,,,
Likvideerija EU OÜ,,,,,,,,,,
Loigo Marine Supply OÜ,info@loigo.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Peterburi tee 34a, 11415
                            ",,,,,,,
Marine Energy Solutions OÜ,info@marineenergy.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Sadama tn 21-302, 10120
                            ",,,,,,,
Marine Supply Service OÜ,lescov@inbox.lv,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pae tn 25-47, 11414
                            ",,,,,,,
MidPro Ehitus OÜ,i.mitiliuc@gmail.com,,,,,,,,,
NDR - Supply OÜ,a-nargiz@mail.ru,+372 55554597,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 4-212, 13812
                            ",,,,,,,
NeptuneWW Supply OÜ,info@profusion.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vambola tn 6, 10114
                            ",,,,,,,
Netaman Supply OÜ,oleg@netaman.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Paljassaare tee 4, 10313
                            ",,,,,,,
Newline Supply Services OÜ,zaynalovka@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 56, 13619
                            ",,,,,,,
OÜ NexTech Supply,maamesilane@hot.ee,+372 5023916,"Tartu maakond, Tartu linn, Tartu linn, Ülikooli tn 6-4, 51003
                            ",,,,,,,
Nordic Camp Supply Estonia OÜ,entitymanagement@wfscorp.com,,"Lange Kleiweg 28, 2288 GK, Rijswijk, Amsterdam, Netherlands
                            ",,,,,,,
Nordic Energy Supply OÜ,,,,,,,,,,
Nord Supply OÜ,info@nordsupply.com,+372 56271787,"Harju maakond, Tallinn, Haabersti linnaosa, Räga tn 12-21, 13516
                            ",,,,,,,
osaühing NORESTVEN,norestven@mail.ru,+372 56265651,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 4/1-14, 11912
                            ",,,,,,,
Nuclear Tattoo Supply Europe OÜ,addisonyao0412@163.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Harju tn 6, 10130
                            ",,,,,,,
Outlet Kaubandus OÜ,mihkel.raudmae@mail.ee,,"Pärnu maakond, Pärnu linn, Pärnu linn, Papiniidu tn 13, 80042
                            ",,,,,,,
Pet Supply Trading OÜ,,,,,,,,,,
PipeSupply OÜ,pipesupply@pipesupply.ee,+372 54141474,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7, 10117
                            ",,,,,,,
Power Supply OÜ,mehis@powersupply.ee,+372 56603733,"Harju maakond, Harku vald, Tutermaa küla, Aado, 76610
                            ",,,,,,,
Prefab Group OÜ,allan@scanor.ee,,"Harju maakond, Viimsi vald, Leppneeme küla, Lepalinnu tee 15, 74009
                            ",,,,,,,
Rajakas OÜ,raudo.raja@agroproff.ee,+372 5013132,"Lääne-Viru maakond, Rakvere vald, Rahkla küla, Ranna, 44220
                            ",,,,,,,
RDB Industrial Supply OÜ,toms@rdbindustrial.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Gonsiori tn 5-4, 10117
                            ",,,,,,,
RDB Timber Supply OÜ,vsherock@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, C. R. Jakobsoni tn 17-2, 10128
                            ",,,,,,,
Repair and Service Supply OÜ,artjom.shynkarenko@gmail.com,+372 56272861,"Harju maakond, Tallinn, Lasnamäe linnaosa, Ümera tn 6, 13817
                            ",,,,,,,
Retail&Duty free supply OÜ,eugene.ilovaiskis@gmail.com,,"Pärnu maakond, Pärnu linn, Pärnu linn, Hommiku tn 4-10, 80010
                            ",,,,,,,
ScanSupply Trading OÜ,marjekreet@gmail.com,,"Harju maakond, Harku vald, Suurupi küla, Sombre tee 2, 76907
                            ",,,,,,,
SCD-Supply Chain Diagnostics OÜ,esogenbits@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 147-148, 12918
                            ",,,,,,,
OÜ School Supply,reneounapuu@gmail.com,,"Harju maakond, Kiili vald, Vaela küla, Peetri tee 4-7, 75413
                            ",,,,,,,
Seafood Supply Group OÜ,seafoodsuply@gmail.com,+372 5169137,"Harju maakond, Tallinn, Kristiine linnaosa, Välja tn 8-207, 10616
                            ",,,,,,,
Senchukoff Technical Supply OÜ,stoplynx@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Pallasti tn 8-82, 11412
                            ",,,,,,,
Smart Ship Supply OÜ,,,,,,,,,,
Smart Supply OÜ,info@smartsupply.ee,,"Harju maakond, Viimsi vald, Miiduranna küla, Miiduranna tee 53, 74015
                            ",,,,,,,
Standard Electric Supply OÜ,,,,,,,,,,
OÜ Steel Supply,steel.supply2015@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 6, 10145
                            ",,,,,,,
STONE SUPPLY OÜ,sven.kinsigo@gmail.com,,"Harju maakond, Saue vald, Alliku küla, Keldri, 76403
                            ",,,,,,,
Supply Chain Consulting OÜ,,,,,,,,,,
Supply Chain Guru OÜ,p.tomingas@gmail.com,+372 56103600,"Harju maakond, Kiili vald, Kangru alevik, Kullerkupu tn 12, 75403
                            ",,,,,,,
Supply Depot OÜ,tsest88@gmail.com,+372 55614162,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 187-42, 13517
                            ",,,,,,,
SUPPLY LIMITED OÜ,,,,,,,,,,
Supply Money OÜ,,,,,,,,,,
Supply OÜ,taimar@cavere.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Estonia pst 1, 10143
                            ",,,,,,,
Supply OÜ,,,,,,,,,,
Supply Partners Group OÜ,as@supplypartnersgroup.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Roseni tn 13, 10111
                            ",,,,,,,
Supply Portal OÜ,marioostnik@hotmail.com,+372 53411550,"Valga maakond, Valga vald, Valga linn, Võru tn 49, 68205
                            ",,,,,,,
supplyScout OÜ,info@xolo.io,+336 42609318,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Supply service OÜ,,,,,,,,,,
Supply Store OÜ,info@printexpress.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Peterburi tee 2, 11415
                            ",,,,,,,
Supply Tank OÜ,solutions@supplytank.eu,,"Harju maakond, Keila linn, Niidu tn 5-25, 76608
                            ",,,,,,,
Supply Value Estonia OÜ,,,,,,,,,,
ZOMNA Dental supply OÜ,zomna.ds@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
Techmeri Supply OÜ,konstantin.karkachev@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Nafta tn 1-7, 10120
                            ",,,,,,,
Technic Supply OÜ,o.gribinets@list.ru,+372 58170770,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 27-221, 10412
                            ",,,,,,,
TELKYS BUSINESS & SERVICES OÜ,info@incorporate.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 139e/2-8, 11317
                            ",,,,,,,
Tools Supply OÜ,info@jforce.fi,,"Pärnu maakond, Pärnu linn, Kõima küla, Keskuse tee 10, 88309
                            ",,,,,,,
Tradesupply OÜ,Trade.Supply22@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Paasiku tn 28-49, 13916
                            ",,,,,,,
UAsupply OÜ,puresmirnov@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
Osaühing Unimars Baltic Supply,supply.estonia@unimars.eu,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Suur-Sõjamäe tn 19a, 11415
                            ",,,,,,,
VAK Ship Supply OÜ,kirilljakobson1@gmail.com,+372 56621122,"Harju maakond, Tallinn, Haabersti linnaosa, Kruusaranna tee 27-2, 13516
                            ",,,,,,,
Warrior Gun Supply OÜ,tamme.marge@gmail.com,+372 5644446,"Harju maakond, Lääne-Harju vald, Tuulna küla, Raudkotka tee 2-2, 76710
                            ",,,,,,,
WESUPPLYACPARTS.COM OÜ,info@wesupplyacparts.com,,,,,,,,,
WindEq Supply OÜ,al@egard.net,,"58, King George A', Lordos Seafront Court, Block B, Office 21, 4047 Limassol, Cyprus
                            ",,,,,,,
WI-PARTS OÜ,,,,,,,,,,
World Supply Trading OÜ,Director.drti@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7-634, 10117
                            ",,,,,,,
World Wide Supply OÜ,,,,,,,,,,
