Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
InPro Insurance Brokers OÜ,info@inpro.ee,+372 58558558,"Harju maakond, Tallinn, Kesklinna linnaosa, Raua tn 32-13, 10120
                            ",,,,,,,
Insta Insurance Broker OÜ,info@insta.ee,+372 5236507,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 8, 11415
                            ",,,,,,,
Insurance broker services OÜ,,,,,,,,,,
Insurance Underwriting Agency OÜ,mika.makinen@helsinkiactuary.fi,+358 505930139,"Saare maakond, Saaremaa vald, Kuressaare linn, Tallinna tn 16, 93819
                            ",,,,,,,
Insur Insurance OÜ,mikkmetsa@gmail.com,+372 55676221,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 24-25b, 10115
                            ",,,,,,,
OÜ INZMO Support,meeri@inzmo.com,+372 53345334,"Harju maakond, Tallinn, Kesklinna linnaosa, Veerenni tn 38, 10138
                            ",,,,,,,
International Insurance Partnership OÜ,iip.insure@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Rebase tn 32, 10917
                            ",,,,,,,
ISFA INSURANCE BROKERS OÜ,olivierauneau@aoacourtage.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Vilmsi tn 48-18, 10115
                            ",,,,,,,
KTUK Translations OÜ,,,,,,,,,,
Laif Insurance Broker OÜ,info@laif.tech,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 12 // Suur-Karja tn 20, 10148
                            ",,,,,,,
Lemmiktoit OÜ,lemmiktoit@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Wismari tn 32a-13, 10136
                            ",,,,,,,
Mandatum Life Insurance Baltic SE,,,,,,,,,,
Mandatum Life Insurance Company Limited Eesti filiaal,,,,,,,,,,
Marine Insurance Services SIA Eesti filiaal,anna@marineservices.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Valge tn 13, 11415
                            ",,,,,,,
Mlawula Insurance Broker OÜ,,,,,,,,,,
NET Insurance OÜ,insurance@reisikindlustus.net,+372 5281169,"Harju maakond, Anija vald, Aegviidu alev, Männi tn 8-4, 74501
                            ",,,,,,,
New League Holdings OÜ,mihhail.shulkin@izzi.ee,,,,,,,,,
Northern1 International Insurance Brokers OÜ,info@northern1.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Veskiposti tn 2-1002, 10138
                            ",,,,,,,
Online insurance broker OÜ,,,,,,,,,,
PapuWorks OÜ,pasi.puntari@gmail.com,+358 400429106,"Harju maakond, Tallinn, Haabersti linnaosa, Pikaliiva tn 90/2-32, 13516
                            ",,,,,,,
Premium Insurance Sales OÜ,laurilind@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Karja tn 14, 10140
                            ",,,,,,,
QBE Insurance (Europe) Limited Eesti filiaal,silver.mall@ee.qbe.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Sõpruse pst 145, 13425
                            ",,,,,,,
QLA Insurance OÜ,info@qlainsurance.ee,+372 56622965,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 7-70, 10145
                            ",,,,,,,
Repa OÜ,vaiss@inbox.ru,,"Harju maakond, Viimsi vald, Lubja küla, Pärtlemäe tee 12, 74010
                            ",,,,,,,
reThought Insurance OÜ,amit.rai@rethoughtinsurance.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Hobujaama tn 10-8, 10151
                            ",,,,,,,
Risk Secure Insurance Broker OÜ,merames@hot.ee,+372 5063273,"Harju maakond, Tallinn, Haabersti linnaosa, Paldiski mnt 187-7, 13518
                            ",,,,,,,
SEE Insurance Broker OÜ,iteedla@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Luha tn 3-1, 10129
                            ",,,,,,,
Seesam Insurance AS,,,,,,,,,,
SIA CL Insurance Broker Eesti filiaal,info@citadeleleasing.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 63/1, 10120
                            ",,,,,,,
SIA Moller Auto Insurance Services Eesti filiaal,apdrosinasana@moller.lv,,"Harju maakond, Tallinn, Kristiine linnaosa, Mustamäe tee 6, 10616
                            ",,,,,,,
Swedbank Life Insurance SE,elukindlustus@swedbank.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Liivalaia tn 8, 10118
                            ",,,,,,,
Swedbank P&C Insurance AS,varakindlustus@swedbank.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Liivalaia tn 8, 10118
                            ",,,,,,,
Traffic Insurance Group OÜ,tigoytig@gmail.com,+372 58426693,"Harju maakond, Tallinn, Lasnamäe linnaosa, Linnamäe tee 2-39, 13912
                            ",,,,,,,
TransConnector Insurance Agency OÜ,info@transconnector.eu,,"Tartu maakond, Kambja vald, Soinaste küla, Kanarbiku tn 2, 61709
                            ",,,,,,,
Truck Digital Insurance OÜ,info@truck.digital,,"Harju maakond, Tallinn, Haabersti linnaosa, Rannamõisa tee 38d, 13516
                            ",,,,,,,
Vagner Insurance Broker AS,info@vagner.ee,,"Harju maakond, Tallinn, Haabersti linnaosa, Mõisa tn 4, 13522
                            ",,,,,,,
VANDEN INSURANCE BROKERS EESTI OÜ,,,,,,,,,,
VIVEO Health OÜ,info@viveohealth.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Aia tn 4-16, 10111
                            ",,,,,,,
Warranty Insurance OÜ,info@warranty.ee,,"Harju maakond, Tallinn, Haabersti linnaosa, Vabaõhumuuseumi tee 1, 13521
                            ",,,,,,,
Wild Thing OÜ,,,,,,,,,,
