Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
Birdeye Entertainment OÜ,misasja@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Estonia pst 9, 10143
                            ",,,,,,,
Black Rose Entertainment OÜ,indrekr@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lai tn 15-8, 10133
                            ",,,,,,,
BLUBERRY ENTERTAINMENT OÜ,bluberryou@gmail.com,+372 58048082,"Harju maakond, Tallinn, Pirita linnaosa, Kelluka tee 34, 12015
                            ",,,,,,,
BMB ENTERTAINMENT OÜ,,,,,,,,,,
Bobstar Entertainment OÜ,info@starboybob.ee,,"Harju maakond, Tallinn, Nõmme linnaosa, Vahe tn 6, 11615
                            ",,,,,,,
Boffin-Bulbs Entertainment OÜ,info@boffin-bulbs.com,+372 53000576,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Põhja pst 5-8, 10412
                            ",,,,,,,
Bonus Entertainment Group OÜ,,,,,,,,,,
BRA Entertainment OÜ,pasibasisti@hotmail.com,+372 55591508,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaarli pst 5-3, 10119
                            ",,,,,,,
BRANDFLIX ENTERTAINMENT GROUP OÜ,brandflix@brandflix.ee,+372 56104959,"Harju maakond, Tallinn, Lasnamäe linnaosa, Läänemere tee 37-45, 13914
                            ",,,,,,,
BSU Entertainment OÜ,sokol.s73@mail.ru,,,,,,,,,
osaühing CASTRO ENTERTAINMENT,,,,,,,,,,
CFTentertainment OÜ,shashank.jaitly.98@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
Charisma Entertainment OÜ,info@xolo.io,+441 895549163,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Circa Entertainment OÜ,contact@thompsonstein.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5, 11415
                            ",,,,,,,
Clouds Entertainment OÜ,kesuou@gmail.com,+372 51914802,"Pärnu maakond, Tori vald, Eametsa küla, Nurmeaia tee 11, 85001
                            ",,,,,,,
Container Entertainment OÜ,,,,,,,,,,
Creative Entertainment Agency OÜ,contact@onlynetwork.ro,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Creative Entertainment OÜ,roland.tokko@gmail.com,+372 5226474,"Harju maakond, Tallinn, Kesklinna linnaosa, Lastekodu tn 29-11, 10113
                            ",,,,,,,
Critical Pump OÜ,criticalpump@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Rõika tn 13-2, 10617
                            ",,,,,,,
Cupcake Entertainment OÜ,joao@cupcakese.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Vilmsi tn 11, 10126
                            ",,,,,,,
DK Entertainment OÜ,daniil.kzntsv@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus tn 7-5, 10111
                            ",,,,,,,
Dopamine Entertainment OÜ,info@estoniancompany.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
Dragon Entertainment OÜ,,,,,,,,,,
E-entertainment OÜ,eglis.rohtla@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lasnamäe tn 18-8, 11416
                            ",,,,,,,
E&H Entertainment OÜ,hetk.info@gmail.com,+372 5136437,"Harju maakond, Harku vald, Harkujärve küla, J. Venteri tee 5-6, 76912
                            ",,,,,,,
OÜ Eivissa,maris.saaver@gmail.com,+372 56623821,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 104-101, 12915
                            ",,,,,,,
EJ Entertainment OÜ,rudolf.saluoks@gmail.com,+372 53475854,"Tartu maakond, Luunja vald, Veibri küla, Järvekalda tee 10, 62220
                            ",,,,,,,
E.L. Entertainment OÜ,eriklill@gmail.com,+372 56209912,"Harju maakond, Tallinn, Kristiine linnaosa, Seebi tn 32-26, 11314
                            ",,,,,,,
Elevate Entertainment OÜ,hendrik.kaur1@gmail.com,+372 53484493,"Pärnu maakond, Pärnu linn, Paikuse alev, Paide mnt 24, 86602
                            ",,,,,,,
Enjoy Entertainment OÜ,indrek@enjoy.ee,+372 56489898,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mäe tn 2b-57, 13628
                            ",,,,,,,
Entertainment 720 OÜ,dlorbiecke@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Terase tn 13, 10125
                            ",,,,,,,
Entertainment Company OÜ,olegardassov@gmail.com,+372 58141822,"Harju maakond, Tallinn, Lasnamäe linnaosa, Paasiku tn 28-1, 13916
                            ",,,,,,,
Entertainment Connect OÜ,info@expatlegalestonia.com,,"3411/45 Clarke St Southbank Vic 3006, Australia
                            ",,,,,,,
Entertainment Consulting OÜ,info@entertainmentconsulting.ee,+372 53449577,"Harju maakond, Tallinn, Kesklinna linnaosa, Petrooleumi tn 6/1, 10120
                            ",,,,,,,
Entertainment Enterprise OÜ,keijo.tismus@gmail.com,+372 53311277,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 98, 12914
                            ",,,,,,,
Entertainment & Media Group OÜ,,,,,,,,,,
Mittetulundusühing Entertainment,mtu@fact.ee,+372 56920606,"Ida-Viru maakond, Narva linn, Kangelaste prospekt 47b-13, 20604
                            ",,,,,,,
EO CARRIER OÜ,erkiohmann@gmail.com,+372 5511139,"Harju maakond, Tallinn, Haabersti linnaosa, Noorkuu tn 5-13, 13516
                            ",,,,,,,
eo ipso OÜ,tatjana.dobolina@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, A. H. Tammsaare tee 131-16, 12917
                            ",,,,,,,
OÜ Eraetendusagentuur Hansa-Entertainment,viktoria.hansa@gmail.com,+372 56695771,"Harju maakond, Tallinn, Pirita linnaosa, Heki tee 13, 12112
                            ",,,,,,,
ERE OÜ,,,,,,,,,,
E_rick Z Entertainment OÜ,eric.ziltsov@gmail.com,+372 56928092,"Harju maakond, Tallinn, Lasnamäe linnaosa, J. Koorti tn 9, 13623
                            ",,,,,,,
Esko Tepper Entertainment,,,,,,,,,,
Esports Entertainment Estonia OÜ,harold@luckydino.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Roseni tn 10, 10111
                            ",,,,,,,
Esports Entertainment OÜ,voogedastuslahendused@gmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Akadeemia tee 47, 13520
                            ",,,,,,,
Estonian Entertainments OÜ,,,,,,,,,,
Osaühing Euro Entertainment,,,,,,,,,,
Everything Entertainment OÜ,hello@ee.studio,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 8, 11415
                            ",,,,,,,
Exacto Entertainment OÜ,,,,,,,,,,
Fandango Entertainment OÜ,Elina.eilonen@gmail.com,+372 56155023,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 78-25, 13513
                            ",,,,,,,
OÜ Fantastic Entertainment,fantasticcateringg@gmail.com,,"Harju maakond, Viimsi vald, Viimsi alevik, Aiandi tee 4-25, 74001
                            ",,,,,,,
Fantasy Entertainment OÜ,,,,,,,,,,
FCKU Entertainment OÜ,rostov.alex@gmail.com,+372 58137220,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 134-16, 12614
                            ",,,,,,,
FIVE` S ENTERTAINMENT osaühing,,,,,,,,,,
Flowfox Technology OÜ,,,,,,,,,,
Force OÜ,info@force.ee,+372 56357519,"Harju maakond, Tallinn, Kesklinna linnaosa, Vana-Lõuna tn 39/1, 10134
                            ",,,,,,,
Forum Cinemas Home Entertainment AS,,,,,,,,,,
Fox3D Entertainment OÜ,fox@fox3d.com,+372 56669029,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Karja tn 9-3, 10140
                            ",,,,,,,
Fratboy Entertainment OÜ,,,,,,,,,,
Fred R Entertainment OÜ,fred.rusanov@gmail.com,+372 55543398,"Lääne-Viru maakond, Rakvere vald, Sõmeru alevik, Aia tn 10, 44201
                            ",,,,,,,
Gamerly Entertainment OÜ,taimar@cavere.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Estonia pst 1, 10143
                            ",,,,,,,
Garage Entertainment OÜ,garage.entertainment.ltd@gmail.com,+372 55596668,"Harju maakond, Harku vald, Suurupi küla, Marese tee 3, 76907
                            ",,,,,,,
Gaslamp Fantasy Entertainment OÜ,friik9@gmail.com,+372 5275426,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 11-26, 13422
                            ",,,,,,,
Gauja Entertainment OÜ,,,,,,,,,,
Generic Entertainment Trading Company OÜ,Marek.Sandermat@mail.ee,+372 53449894,"Pärnu maakond, Pärnu linn, Paikuse alev, Pihlaka tn 7, 86602
                            ",,,,,,,
G&M ENTERTAINMENT OÜ,contact@luxuryloungeradio.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
Gold Art Entertainment Estonia OÜ,dance@goldart.ee,+372 55505684,"Harju maakond, Tallinn, Mustamäe linnaosa, Ehitajate tee 46-27, 12911
                            ",,,,,,,
Good Mood Entertainment OÜ,hi@gme.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 6, 10116
                            ",,,,,,,
Grendy Entertainment OÜ,gretekas4@gmail.com,+372 5110513,"Harju maakond, Saue vald, Laagri alevik, Sillaku tn 11-7, 76401
                            ",,,,,,,
Osaühing Group One Entertainment,,,,,,,,,,
Guups Entertainment Group OÜ,,,,,,,,,,
GÖTI ENTERTAINMENT OÜ,turapin.ivan@gmail.com,,"Harju maakond, Tallinn, Pirita linnaosa, Kase tn 68/1-42, 12012
                            ",,,,,,,
OÜ Hansamedia Entertainment,,,,,,,,,,
OÜ HEAD READ,alari.piispea@gmail.com,+372 53416451,"Tartu maakond, Tartu linn, Tartu linn, Suur kaar 45, 50404
                            ",,,,,,,
Hellmuth Entertainment OÜ,tanel.tatter@apollo.ee,+372 5265162,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Saue tn 7-1, 10612
                            ",,,,,,,
HG Entertainment OÜ,hannagreth.peetson@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Alle tn 9, 10150
                            ",,,,,,,
HIT ENTERTAINMENT OÜ,hitentertainment@flc-mail.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Valge tn 13, 11415
                            ",,,,,,,
HIT Entertainment OÜ,,,,,,,,,,
Home Entertainment Group Osaühing,,,,,,,,,,
HORIZONTAL ENTERTAINMENT OÜ,klubitempel@gmail.com,+372 53585727,"Pärnu maakond, Pärnu linn, Pärnu linn, Väike-Veski tn 17, 80020
                            ",,,,,,,
HR Entertainment Solutions OÜ,henrirump@gmail.com,+372 53335564,"Saare maakond, Saaremaa vald, Kärla alevik, Pargi tn 3-7, 93501
                            ",,,,,,,
Hunt Entertainment OÜ,hello@hunt.events,,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 121-30, 12614
                            ",,,,,,,
iDream UÜ,,,,,,,,,,
Indaru Entertainment OÜ,indrek.arula@gmail.com,+372 5110993,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 78-12, 12912
                            ",,,,,,,
Invinor Medical OÜ,info@medicin.ee,,"Võru maakond, Antsla vald, Lusti küla, Raudtee tn 48-5, 66410
                            ",,,,,,,
IronCurtain Entertainment OÜ,,,,,,,,,,
IRS Entertainment OÜ,kevin.siim50@gmail.com,,"Harju maakond, Jõelähtme vald, Loo alevik, Kuusiku tee 9-20, 74201
                            ",,,,,,,
IVIA Entertainment Group OÜ,ivia.info@gmail.com,+372 56224337,"Harju maakond, Tallinn, Lasnamäe linnaosa, Narva mnt 174c/3-16, 13914
                            ",,,,,,,
Jackson SCG OÜ,Joseph@jacksonscg.com,+372 56859770,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 20a/2-75, 12011
                            ",,,,,,,
JAGALA ENTERTAINMENT GRUPP OÜ,drevo689@gmail.com,+371 29120106,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mahtra tn 16-41, 13811
                            ",,,,,,,
OÜ JAZ Entertainment Consult,,,,,,,,,,
Jemmrofin OÜ,al.ves@mail.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Suur-Sõjamäe põik 11, 50703
                            ",,,,,,,
JJ-Entertainment OÜ,joel@jjstreet.ee,+372 56649578,"Harju maakond, Jõelähtme vald, Saha küla, Liipa/4, 74209
                            ",,,,,,,
JK Entertainment OÜ,,,,,,,,,,
Judgy Entertainment OÜ,info@judgydinos.com,,"Harju maakond, Tallinn, Pirita linnaosa, Küüvitsa tee 3, 11912
                            ",,,,,,,
Järvede OÜ,,,,,,,,,,
Kaimitec OÜ,martin.rehme@gmail.com,+372 5256905,"Tartu maakond, Kambja vald, Ülenurme alevik, Loopealse tn 22, 61714
                            ",,,,,,,
Karu Entertainment OÜ,karumartin11@gmail.com,,"Lääne maakond, Haapsalu linn, Käpla küla, Sõeru, 90413
                            ",,,,,,,
Kat & Karlos Entertainment OÜ,,,,,,,,,,
KH Entertainment TÜ,,,,,,,,,,
Kigungu Bugonga OÜ,rip.vc.inc@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 8, 10143
                            ",,,,,,,
Kodux Contractor OÜ,toomas.tohver@mail.ee,+372 56634351,"Harju maakond, Viimsi vald, Viimsi alevik, Aiandi tee 21, 74001
                            ",,,,,,,
Kopikas Entertainment OÜ,legal@kopikas.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Suur-Patarei tn 13, 10415
                            ",,,,,,,
KXK Entertainment OÜ,kristo.koskinen@gmail.com,,"Võru maakond, Võru linn, Tartu tn 24-5, 65608
                            ",,,,,,,
OÜ Laas Entertainment,silver@downtown.ee,+372 5074897,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Taime tn 9-3, 10317
                            ",,,,,,,
Lab Entertainment Group OÜ,rando.sainas@lab.bar,+372 5252488,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Karja tn 10, 10140
                            ",,,,,,,
Lab Entertainment OÜ,rando.sainas@lab.bar,+372 5252488,"Harju maakond, Tallinn, Kesklinna linnaosa, Suur-Karja tn 10, 10140
                            ",,,,,,,
Laftwerk OÜ,info@ampartnerid.ee,+372 56913405,"Tartu maakond, Tartu linn, Tartu linn, Kastani tn 155-1, 50410
                            ",,,,,,,
OÜ LasoN Entertainment,lasonentertainment@gmail.com,,"Harju maakond, Rae vald, Jüri alevik, Ehituse tn 2-12, 75301
                            ",,,,,,,
LC Entertainment OÜ,raido@libertine.center,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Valukoja tn 7, 11415
                            ",,,,,,,
Leek Entertainment OÜ,leekjuril@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tööstuse tn 95-42, 10416
                            ",,,,,,,
Leif Entertainment International OÜ,tivoli@online.ee,,"Harju maakond, Viimsi vald, Pärnamäe küla, Turba põik 6, 74020
                            ",,,,,,,
OÜ LIBERTY AVENUE ENTERTAINMENT,,,,,,,,,,
Lillelaps Entertainment OÜ,info@lillelaps.ee,,"Pärnu maakond, Pärnu linn, Pärnu linn, Savi tn 7, 80040
                            ",,,,,,,
Osaühing Linkker Entertainment,linkkerent@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Korgi tn 12, 10112
                            ",,,,,,,
LL Entertainment OÜ,,,,,,,,,,
LM Entertainment OÜ,,,,,,,,,,
L-Music Entertainment OÜ,leedulennart@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 51, 10314
                            ",,,,,,,
Lost Empire Entertainment OÜ,sanderveski@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 12-26, 13511
                            ",,,,,,,
Made in Baltics Entertainment OÜ,toomas@madeinbaltics.eu,+372 5087439,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Telliskivi tn 60a/2, 10412
                            ",,,,,,,
Mad Wolf Entertainment OÜ,mad.wolf.entertainment.ou@gmail.com,,"Tartu maakond, Tartu linn, Tartu linn, Uus tn 57-3, 50603
                            ",,,,,,,
Magma Entertainment and Broadcasting OÜ,k.radovenski@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Magnus Entertainment OÜ,,,,,,,,,,
Maier Events OÜ,karlmaier87@gmail.com,,"Hiiu maakond, Hiiumaa vald, Allika küla, Männi, 92122
                            ",,,,,,,
Matara Entertainment OÜ,,,,,,,,,,
Osaühing MaTec Entertainment,,,,,,,,,,
MAX HEYLOR OÜ,,,,,,,,,,
MB Entertainment OÜ,maribel.vaana@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, C. R. Jakobsoni tn 17-10, 10121
                            ",,,,,,,
MERK ENTERTAINMENT OÜ,karelkallasmaa1999@gmail.com,+372 57501755,"Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, Energia tn 15, 46202
                            ",,,,,,,
MIN Entertainment OÜ,info@minentertainment.eu,,"Harju maakond, Tallinn, Pirita linnaosa, Võra tee 20a, 12111
                            ",,,,,,,
OÜ ML Entertainment,raimomohring1968@gmail.com,+372 58780120,"Järva maakond, Türi vald, Saueaugu küla, Tõnussaare, 72813
                            ",,,,,,,
M&M Entertainment OÜ,,,,,,,,,,
MMT Music & Actor Clearances Entertainment Business OÜ,,,,,,,,,,
MOB Entertainment OÜ,fredteigar@gmail.com,+372 5156146,"Harju maakond, Viimsi vald, Laiaküla, Männiliiva tee 10, 74008
                            ",,,,,,,
MODERN TIMES ENTERTAINMENT OÜ,,,,,,,,,,
Modica Management Osaühing,,,,,,,,,,
Monopol Entertainment OÜ,bastard.zen@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Võistluse tn 8-37, 10132
                            ",,,,,,,
Moody Media & Entertainment OÜ,info@attest.ee,,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 12/3-4, 11912
                            ",,,,,,,
Morealis Group OÜ,info@morealis.eu,+372 58019321,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Saani tn 2/1-69, 10149
                            ",,,,,,,
More Entertainment OÜ,,,,,,,,,,
MUHU ENTERTAINMENT OÜ,keidy.jogi@gmail.com,+372 56475766,"Saare maakond, Muhu vald, Soonda küla, Tänavasuu, 94762
                            ",,,,,,,
MultiStage Entertainment OÜ,info@companion.ee,+372 55598691,"Harju maakond, Tallinn, Haabersti linnaosa, Räime tn 11-8, 10151
                            ",,,,,,,
Mumbai Entertainment OÜ,legal@bombay.io,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Suur-Patarei tn 13, 10415
                            ",,,,,,,
MuqabEntertainment OÜ,,,,,,,,,,
MustValge Entertainment OÜ,mustvalge.entertainment@gmail.com,+372 58229378,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 2-64, 13511
                            ",,,,,,,
MyEhitus OÜ,myehitus@outlook.com,+372 58012268,"Harju maakond, Tallinn, Kristiine linnaosa, Mänsaku tn 6-1, 12916
                            ",,,,,,,
MyTV OÜ,martin@mytv.ee,,"Harju maakond, Tallinn, Mustamäe linnaosa, Akadeemia tee 21/1, 12618
                            ",,,,,,,
NA Entertainment TÜ,kerttu.krall@gmail.com,+372 56491244,"Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Männiku tn 6-2, 30503
                            ",,,,,,,
OÜ Neitsov Entertainments,,,,,,,,,,
Netest Entertainment OÜ,kaarelluts@gmail.com,+372 5041975,"Tartu maakond, Tartu linn, Tartu linn, Sõbra tn 54/1-11, 50106
                            ",,,,,,,
OÜ Nika Entertainment,,,,,,,,,,
NL Entertainment OÜ,pillesiller3@gmail.com,+372 56637026,"Harju maakond, Tallinn, Kesklinna linnaosa, Vana-Posti tn 8, 10146
                            ",,,,,,,
NMF ENTERTAINMENT OÜ,nomorefridays@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Endla tn 58-10, 10613
                            ",,,,,,,
NonStop Entertainment OÜ,11449105@eesti.ee,+372 565673988,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Pärna tn 3-8, 10128
                            ",,,,,,,
Nordic Entertainment OÜ,salujarvrandar@gmail.com,,"Pärnu maakond, Häädemeeste vald, Tahkuranna küla, Linnu, 86509
                            ",,,,,,,
OGAE ENTERTAINMENT ESTONIA OÜ,illar@ogae.ee,+372 5114448,"Harju maakond, Tallinn, Kesklinna linnaosa, Lätte tn 9-4, 10116
                            ",,,,,,,
OG Entertainment OÜ,mark.purplesize@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Lina tn 7-4, 10314
                            ",,,,,,,
OLYMPIC ENTERTAINMENT GROUP AS,info@oc.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pronksi tn 19, 10124
                            ",,,,,,,
OLYMPIC ENTERTAINMENT GROUP AS,,,,,,,,,,
OOB Entertainment OÜ,info@outofbalance.ee,+372 55530413,"Võru maakond, Võru vald, Verijärve küla, Jaama, 65541
                            ",,,,,,,
Panamir OÜ,aleksandr@panamir.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rotermanni tn 18/1-402, 10111
                            ",,,,,,,
Papaya Entertainment OÜ,anacrisperez95@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Papli Entertainment OÜ,info@paplirent.ee,,"Lääne maakond, Haapsalu linn, Herjava küla, Papli tn 21, 90453
                            ",,,,,,,
PARVUS ENTERTAINMENT OÜ,,,,,,,,,,
OÜ Peipsi Ehitus,,,,,,,,,,
PELA Entertainment OÜ,tiim.pela@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Juurdeveo tn 14-3, 11313
                            ",,,,,,,
PKMN entertainment OÜ,hermesalina@gmail.com,+372 53437744,"Harju maakond, Tallinn, Kristiine linnaosa, Mustamäe tee 18, 10617
                            ",,,,,,,
Planegg Mobile Entertainments OÜ,planeggmobile@gmail.com,+372 55554910,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 150-28, 13511
                            ",,,,,,,
Positive Entertainment OÜ,positivekeskus@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 1, 13620
                            ",,,,,,,
Prinz Entertainment OÜ,villu@beritkontsert.ee,+372 5256625,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5-100, 10117
                            ",,,,,,,
Prio Entertainment OÜ,jonas@lynxeu.com,+372 53329868,"Pärnu maakond, Pärnu linn, Pärnu linn, Oja tn 126-25, 80040
                            ",,,,,,,
Prolive Entertainment OÜ,stan@ewsound.ee,+372 5133341,"Harju maakond, Tallinn, Kesklinna linnaosa, Raua tn 1, 10124
                            ",,,,,,,
PuSa Entertainment OÜ,indrek@enjoy.ee,+372 56468368,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mäe tn 2b-57, 13628
                            ",,,,,,,
PXS Entertainment OÜ,,,,,,,,,,
QT Entertainment OÜ,contact@thompsonstein.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5, 11415
                            ",,,,,,,
Red Rainbow Entertainment OÜ,pashamalev@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 37-4, 13514
                            ",,,,,,,
Reindeer Entertainment OÜ,info@xolo.io,+363 03663037,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Retroket Entertainment OÜ,yavuz_surmeli@hotmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Veskiposti tn 2-1002, 10138
                            ",,,,,,,
Reval Entertainment OÜ,eerik.kivistik@gmail.com,+372 5017268,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 11/2-11, 11912
                            ",,,,,,,
Revelate Entertainment OÜ,,,,,,,,,,
