Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
BalticLeadsAgency OÜ,info@nedeos.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
Baltic Live Agency OÜ,info@balticlive.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
Baltic Maritime Insurance Agency OÜ,,,,,,,,,,
Baltic Marketing Agency OÜ,,,,,,,,,,
OÜ Baltic Media Agency,,,,,,,,,,
OÜ Baltic Partners Agency,,,,,,,,,,
Baltic Printing Agency OÜ,keit@bpa.ee,+372 55538112,"Harju maakond, Tallinn, Nõmme linnaosa, Viljandi mnt 2, 11214
                            ",,,,,,,
Baltic Recruitment Agency OÜ,annaliisa.blaubryk@mail.ee,+372 5572577,"Tartu maakond, Tartu linn, Tartu linn, Meloni tn 27a, 51007
                            ",,,,,,,
Osaühing BALTIC-SCANDINAVIAN NEWS AGENCY,ohbrugrand@gmail.com,+372 56699331,"Harju maakond, Tallinn, Kesklinna linnaosa, Jõe tn 2-II Korrus, 10151
                            ",,,,,,,
Baltic Trade Agency OÜ,,,,,,,,,,
OÜ Baltic Transit Agency,,,,,,,,,,
Baltiks Trading Agency OÜ,erik@baltikstrade.ee,+372 56869530,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 32-36, 10115
                            ",,,,,,,
OÜ BALT TRAVEL AGENCY,,,,,,,,,,
BAUDEG OÜ,,,,,,,,,,
BBN Global Agency OÜ,,,,,,,,,,
Beauty Agency OÜ,laurilille@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Võrgu tn 10-8, 10415
                            ",,,,,,,
Be Clicked Agency OÜ,admin@beclicked.agency,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe, 74626
                            ",,,,,,,
Bellevue OÜ,12222220@eesti.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 8-604c, 10143
                            ",,,,,,,
BEM Agency Osaühing,,,,,,,,,,
OÜ Betterfly Invention Agency,,,,,,,,,,
Beyyond Agency OÜ,elodie.tasia@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Sakala tn 7-2, 10141
                            ",,,,,,,
Bigroom Agency OÜ,maddrecords@hotmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 120-11, 13513
                            ",,,,,,,
Bitnation Port Two OÜ,sonja@bitnation.co,+385 989552569,,,,,,,,
Blacketing Agency UÜ,kalev@blacketing.com,+372 5088509,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
BlendAgency OÜ,info@blendagency.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 133-10, 11314
                            ",,,,,,,
BMI Agency OÜ,,,,,,,,,,
BOLINGO SPORTS AGENCY OÜ,bolingoagency@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mahtra tn 44-203, 13812
                            ",,,,,,,
Bond Creative Agency Baltics OÜ,nils.kajander@bond-agency.com,+372 51992173,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus tn 5, 10111
                            ",,,,,,,
BOR-Agency OÜ,toimisto@gabor.fi,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
BOUTIQUE DIGITAL AGENCY OÜ,,,,,,,,,,
Brainy Media Agency OÜ,karina.ads.est@gmail.com,,"Lääne-Viru maakond, Tapa vald, Tapa linn, Üleviste tn 7-65, 45107
                            ",,,,,,,
BrandX Agency OÜ,kristina.lillo@gmail.com,,"Tartu maakond, Tartu vald, Raadi alev, Erminurme tee 6-7, 60532
                            ",,,,,,,
Brayx Agency OÜ,nik@rivo.agency,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaupmehe tn 7-120, 10114
                            ",,,,,,,
BT Agency OÜ,bt-agency@hotmail.com,+372 58508004,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7a-402, 15172
                            ",,,,,,,
OÜ Bunny Agency,,,,,,,,,,
BURN GROUP OÜ,,,,,,,,,,
Business Agency EU OÜ,info@attest.ee,,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 12/3-4, 11912
                            ",,,,,,,
Business Contacts & Consulting Agency OÜ,maigi.peeduli@infovara.ee,+372 5072032,"Harju maakond, Viimsi vald, Viimsi alevik, Aiandi tee 4-44, 74001
                            ",,,,,,,
BWLD Marketing Agency OÜ,,,,,,,,,,
CAA Agency OÜ,as@bstars.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 26c/1-10, 12011
                            ",,,,,,,
Cappuzine Lieusaint OÜ,,,,,,,,,,
Cargo Shipping Agency OÜ,parenzoconsult@gmail.com,+372 5293505,"Harju maakond, Tallinn, Lasnamäe linnaosa, Väike-Paala tn 2, 11415
                            ",,,,,,,
Casting Agency OÜ,tanel@cuba.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Peetri tn 11, 10415
                            ",,,,,,,
osaühing CCA Shipping Agency,,,,,,,,,,
Cellardoor Agency OÜ,info@xolo.io,+491 638090170,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Centauri Agency OÜ,kimmo.laurila@live.fi,+372 53240455,"Lääne-Viru maakond, Rakvere linn, Pikk tn 62-3, 44307
                            ",,,,,,,
OÜ Chaser Print Agency,,,,,,,,,,
Chelonia Marine Agency OÜ,ouchelonia@gmail.com,+372 53051202,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
CIIMA Constant Innovation Investigation & Media Agency OÜ,,,,,,,,,,
CI Max Agency OÜ,cimaxagency2017@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Suur-Sõjamäe tn 35a, 11415
                            ",,,,,,,
CI Max Agency OÜ,,,,,,,,,,
CJ Show Agency OÜ,,,,,,,,,,
Coaching Agency OÜ,merit@coachingagency.ee,+372 5062911,"Harju maakond, Tallinn, Kesklinna linnaosa, Suurtüki tn 4d-10, 10133
                            ",,,,,,,
COCKTAIL AGENCY OÜ,marko.adamson@gmail.com,+372 53490391,"Harju maakond, Jõelähtme vald, Loo alevik, Pirita tee 12, 74201
                            ",,,,,,,
Coda Agency OÜ,as@bstars.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 26c/1-10, 12011
                            ",,,,,,,
Comedy Estonia Agency OÜ,louis@zezeran.com,+372 55953996,"Harju maakond, Tallinn, Kristiine linnaosa, Koskla tn 7-30, 10615
                            ",,,,,,,
Comfort Agency OÜ,svetlana.sopi@mail.ru,+372 53063430,"Valga maakond, Valga vald, Valga linn, Roheline tn 2-3, 68205
                            ",,,,,,,
"Command Trade Agency, Inc. Eesti filiaal",command.riis@gmail.com,+372 5253723,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 2, 10145
                            ",,,,,,,
Commercial Agency OÜ,,,,,,,,,,
Conceptual Space Agency OÜ,maximilian@schich.info,,"Harju maakond, Tallinn, Pirita linnaosa, Lodumetsa tee 41-1, 11912
                            ",,,,,,,
Consulting Agency OÜ,info.consultatio.ee@gmail.com,+372 55571717,"Harju maakond, Tallinn, Kesklinna linnaosa, Siduri tn 7-317, 11313
                            ",,,,,,,
OÜ Contact Agency,,,,,,,,,,
Content Information Agency OÜ,,,,,,,,,,
Corporate News Agency OÜ,ao@cna.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
Creads Agency OÜ,hasson.victoria@gmail.com,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
CreatiivAgency OÜ,info@xolo.io,+372 8804218,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Creative Entertainment Agency OÜ,contact@onlynetwork.ro,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Creative Travel Agency OÜ,,,,,,,,,,
Creative Vision Agency OÜ,agencycreativevision@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 96, 11615
                            ",,,,,,,
Creatores agency OÜ,,,,,,,,,,
Crew Agency OÜ,nataljag@mail.ru,+372 56927461,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kalevipoja tn 17-141, 13625
                            ",,,,,,,
Osaühing CRN Agency,crnagency@gmail.com,+372 5092441,"Pärnu maakond, Pärnu linn, Pärnu linn, Savi tn 3, 80040
                            ",,,,,,,
OÜ Cross Marine Services,juliajolkin@hotmail.com,+372 5060627,"Harju maakond, Tallinn, Haabersti linnaosa, Ahvena tn 14a, 13516
                            ",,,,,,,
CSR Agency LTD OÜ,luxrent@outlook.com,+372 58090029,"Harju maakond, Tallinn, Lasnamäe linnaosa, Väike-Paala tn 2, 11415
                            ",,,,,,,
CSR Agency OÜ,csragencyou@gmail.com,+372 58090029,"Harju maakond, Tallinn, Lasnamäe linnaosa, Väike-Paala tn 2, 11415
                            ",,,,,,,
OÜ C-Tooner,,,,,,,,,,
Cumer Agency OÜ,info@cumer.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kiikri tn 2/3-89, 10159
                            ",,,,,,,
Cumulative Media Agency OÜ,bohdan.tril@gmail.com,,,,,,,,,
Customec Agency OÜ,info@customec.ee,+372 58048445,"Harju maakond, Tallinn, Kristiine linnaosa, Endla tn 51-90, 10615
                            ",,,,,,,
Customer Rights Agency OÜ,argoviisma@gmail.com,+372 5505533,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 3, 13422
                            ",,,,,,,
OÜ Custom Media Agency,,,,,,,,,,
Cutinelli Spartimento OÜ,transatlantic.international@contractor.net,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 8-241c, 10143
                            ",,,,,,,
Cyber Security Agency OÜ,klaidm@gmail.com,+372 5271638,"Harju maakond, Saue vald, Kiia küla, Kiia tee 34, 76914
                            ",,,,,,,
DAW Agency OÜ,,,,,,,,,,
Deal Agency Group OÜ,contact@deal-agency.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
DealAgency OÜ,dealagencyest@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Okka tn 2, 11216
                            ",,,,,,,
Decentralization Agency OÜ,maksims.kargins@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Köleri tn 8 // Vesivärava tn 7, 10126
                            ",,,,,,,
DENCO AGENCY OÜ,denco.agency@mail.ee,+372 5280620,"Harju maakond, Tallinn, Pirita linnaosa, Pune tee 16-11, 12015
                            ",,,,,,,
Design Pattern Agency OÜ,,,,,,,,,,
DI Agency OÜ,oliver@apn2.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pille tn 7/5-13, 10135
                            ",,,,,,,
Diamond Agency OÜ,kelli.korgemaa@gmail.com,+372 56996999,,,,,,,,
Diana Agency OÜ,DianaAgency@hot.ee,+372 55564310,"Harju maakond, Rae vald, Peetri alevik, Pargi tee 9-4, 75312
                            ",,,,,,,
diffusion.agency OÜ,post@diffusion.agency,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 12, 15551
                            ",,,,,,,
Digital4Agency OÜ,oliver.pajoste@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Volta tn 20-4, 10411
                            ",,,,,,,
Digital agency Reval Digital OÜ,info@revaldigital.ee,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Digitalfarm Agency OÜ,administration@digitalfarm.agency,,"Harju maakond, Tallinn, Kesklinna linnaosa, Jõe tn 3-314, 10151
                            ",,,,,,,
Dimarks OÜ,,,,,,,,,,
DIMIRIS CONSULTING AGENCY OÜ,dmitri.mitjakin@gmail.com,+372 056940887,"Harju maakond, Tallinn, Kesklinna linnaosa, Veskiposti tn 2-1002, 10138
                            ",,,,,,,
Direct Media Agency OÜ,info@webdesign.ee,+372 5518870,"Harju maakond, Tallinn, Mustamäe linnaosa, Kadaka tee 42, 12915
                            ",,,,,,,
DM Agency OÜ,estoniadmarketingagency@gmail.com,,"Tartu maakond, Elva vald, Elva linn, Pargi tn 32-3, 61503
                            ",,,,,,,
Duum Agency OÜ,duum.agency@gmail.com,+372 56276887,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Sadama tn 13-4, 10120
                            ",,,,,,,
E-Agency OÜ,tauritrummal88@gmail.com,+372 53485616,"Võru maakond, Võru linn, Vilja tn 24-10, 65606
                            ",,,,,,,
Eagle Investigation Agency OÜ,,,,,,,,,,
East-West Shipping Agency OÜ,info@ewsa.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Väike-Paala tn 2, 11415
                            ",,,,,,,
osaühing Easy Agency,info@easyagency.ee,+372 56493706,"Pärnu maakond, Pärnu linn, Pärnu linn, Mai tn 71-5, 80045
                            ",,,,,,,
Ecommerce Agency OÜ,,,,,,,,,,
Ecosped agency service OÜ,,,,,,,,,,
MTÜ Eda Zahharova Music Agency,ezma.agency@gmail.com,+372 56646700,"Harju maakond, Tallinn, Kesklinna linnaosa, Herne tn 10-3, 10135
                            ",,,,,,,
Ed Raksa OÜ,mehine@hotmail.com,,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 200-25, 13423
                            ",,,,,,,
EDV Purchasing Agency OÜ,oliverkummel@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Õle tn 22/1-2, 10319
                            ",,,,,,,
EK AGENCY INC OÜ,ek.agency.inc@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lootsi tn 3a, 10151
                            ",,,,,,,
Ekko Agency OÜ,cecilenc.pro@gmail.com,,"Harju maakond, Harku vald, Muraste küla, Sauna tn 4-6, 76905
                            ",,,,,,,
Elation Agency OÜ,contactmarcelwege@gmail.com,,"Largo do Calvário 24, 3D, Lisboa, 1300-113, Portugal
                            ",,,,,,,
EL Basketball Agency OÜ,info@elbasketballagency.com,,"Tartu maakond, Tartu linn, Tartu linn, Anne tn 28-58, 50604
                            ",,,,,,,
Osaühing EleAnna Vip Wedding Agency,,,,,,,,,,
osaühing E.L.International Commercial Agency,,,,,,,,,,
EMBAS Agency OÜ,sellem777@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Sakala tn 7-2, 10141
                            ",,,,,,,
Entra Agency OÜ,nikolajs.horsts@entra.lv,,"Harju maakond, Tallinn, Kesklinna linnaosa, Joa tn 9/2-24, 10127
                            ",,,,,,,
Epic Productions OÜ,peetermander@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Rästa tn 10b, 13425
                            ",,,,,,,
Estic OÜ,aivar@estic.ee,+372 5072423,"Tartu maakond, Tartu linn, Tartu linn, Riia tn 142, 50411
                            ",,,,,,,
ESTONIAN ARTIST AGENCY OÜ,,,,,,,,,,
Estonian Care Agency OÜ,gerda@mediest.ee,,"Harju maakond, Tallinn, Nõmme linnaosa, Pihlamarja tn 4, 11211
                            ",,,,,,,
Osaühing Estonian Casting Agency,ivo@allfilm.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Saue tn 11, 10612
                            ",,,,,,,
OÜ Estonian Chartering & Maritime Agency,sergei@ecma.ee,+372 5018329,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Paavli tn 5, 10412
                            ",,,,,,,
Estonian Maintenance Agency OÜ,,,,,,,,,,
ESTONIAN REAL ESTATE AGENCY OÜ,info@estlaw.ee,+372 5086326,"Harju maakond, Tallinn, Kesklinna linnaosa, Tina tn 1a-1, 10126
                            ",,,,,,,
OÜ Estonian Security Agency,info@esagency.ee,+372 58517542,"Harju maakond, Saue vald, Aila küla, Tagasepa tee 1, 76413
                            ",,,,,,,
Estonian Space Agency OÜ,tamos@tamos.ee,+372 5148439,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 161-87, 12913
                            ",,,,,,,
Estonian Youth Football Agency OÜ,estonianyouthfootballagency@gmail.com,+372 56565811,"Harju maakond, Tallinn, Pirita linnaosa, Urva tn 17/2, 12012
                            ",,,,,,,
Osaühing Estorix Agency,,,,,,,,,,
OÜ EST TERM SHIPPING AGENCY,,,,,,,,,,
Ethos Marketing Agency OÜ,info@ethos.ee,,"Pärnu maakond, Pärnu linn, Pärnu linn, Riia mnt 153-4, 80024
                            ",,,,,,,
Etre Creative Agency OÜ,Helen@etre.studio,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Rohu tn 21a-4, 10314
                            ",,,,,,,
EU Employment Agency OÜ,alexa.viik@gmail.com,,,,,,,,,
Euroagency OÜ,,,,,,,,,,
EUROASIA AGENCY OÜ,,,,,,,,,,
