Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
Alexula Estate OÜ,alexula.estate@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pikksilma tn 2/1-13, 10159
                            ",,,,,,,
Osaühing Alfa Estate,lembit@gtf.ee,+372 5041912,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kotzebue tn 9, 10412
                            ",,,,,,,
ALFA REAL ESTATE OÜ,,,,,,,,,,
ALGORITHM ESTATE OÜ,amarula135@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pirita tee 20a/2, 10127
                            ",,,,,,,
Allar Real Estate OÜ,altsh1@gmail.com,+44 7707464519,"Ida-Viru maakond, Jõhvi vald, Kahula küla, Kirbulinna tee 36, 41544
                            ",,,,,,,
All Estate OÜ,anukylaviir@gmail.com,+372 53301652,"Harju maakond, Rae vald, Peetri alevik, Aasa põik 1-1, 75312
                            ",,,,,,,
Amalie Estate OÜ,janbortnovski@icloud.com,,"Harju maakond, Tallinn, Pirita linnaosa, Merivälja tee 1, 11911
                            ",,,,,,,
AM and Partners Real Estate OÜ,toomas.viktorov@gmail.com,+358 401602265,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 4-66, 13812
                            ",,,,,,,
Amity Estates OÜ,,,,,,,,,,
AMK Real Estate OÜ,karen@amkrealestate.ee,+372 58172388,"Harju maakond, Tallinn, Nõmme linnaosa, Idakaare tn 9-5, 11614
                            ",,,,,,,
Amora Real Estate OÜ,,,,,,,,,,
Anchor Real Estate OÜ,daisi.hinnosaar@gmail.com,+372 56494405,"Harju maakond, Lääne-Harju vald, Lohusalu küla, Vahimäe tee 32, 76709
                            ",,,,,,,
Andre Estate OÜ,andre.jarva@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Kilde tn 8, 13516
                            ",,,,,,,
Andrestate OÜ,tammsaar.andres@gmail.com,+372 5203948,"Lääne-Viru maakond, Tapa vald, Porkuni küla, Järvekalda tn 21, 46001
                            ",,,,,,,
Anubis Kinnisvara OÜ,martti.miitel@gmail.com,+372 53301251,"Tartu maakond, Tartu linn, Tartu linn, Pikk tn 82-7, 50606
                            ",,,,,,,
Anu Põder Estate OÜ,maarja@salto.ee,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vana-Kalamaja tn 48-22, 10415
                            ",,,,,,,
OÜ Apartments Real Estate,,,,,,,,,,
AquaProf OÜ,info@theinvest.ee,+372 54110370,"Harju maakond, Viimsi vald, Lubja küla, Paekaare tee 2, 74010
                            ",,,,,,,
Arco Vara Kinnisvarabüroo OÜ,info@arcovara.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Rävala pst 5, 10143
                            ",,,,,,,
Arian Estate OÜ,andres@olt.pp.se,,"Harju maakond, Tallinn, Mustamäe linnaosa, Mäepealse tn 2, 12618
                            ",,,,,,,
ARI INVEST OÜ,,,,,,,,,,
AR PRO Partners OÜ,info@sun-tek.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Magasini tn 31/5, 10138
                            ",,,,,,,
Arras Real Estate OÜ,kinnisvara@arrascf.eu,+372 5154434,"Harju maakond, Tallinn, Haabersti linnaosa, Veerme tn 23/3, 11625
                            ",,,,,,,
Artebona Invest OÜ,,,,,,,,,,
OÜ Art Estate,info@propertysolutions.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Petrooleumi tn 6/1, 10120
                            ",,,,,,,
OÜ Artha Estate,,,,,,,,,,
ARTMI ESTATE GROUP OÜ,artmiestategroup@gmail.com,+372 57400634,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kalevipoja põik 5-14, 13614
                            ",,,,,,,
ASCENT REAL ESTATE OÜ,sandris.rugums@eventus.lv,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 5, 10117
                            ",,,,,,,
A.S Real Estate OÜ,,,,,,,,,,
AZURESTATE OÜ,,,,,,,,,,
Atestate Broneeringud OÜ,alan@atestate.ee,,"Harju maakond, Lääne-Harju vald, Vasalemma alevik, Vaikne tn 4a/1, 76101
                            ",,,,,,,
Osaühing AT Estate,,,,,,,,,,
Atestate OÜ,Alan@atestate.ee,,"Harju maakond, Lääne-Harju vald, Vasalemma alevik, Vaikne tn 4a, 76101
                            ",,,,,,,
A.T. Real Estate OÜ,,,,,,,,,,
Aurora Estate Media Consulting OÜ,info@attest.ee,,"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 12/3-4, 11912
                            ",,,,,,,
Aussie Real Estate OÜ,nadia.eesti@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Oksa tn 7-7, 11316
                            ",,,,,,,
AvalonEstates OÜ,ahti.kiili@avalon.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Maakri tn 30, 10145
                            ",,,,,,,
AVC REAL ESTATE OÜ,sap@infonet.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Vormsi tn 16-85, 13913
                            ",,,,,,,
B2B ESTATE OÜ,,,,,,,,,,
BAL7 OÜ,,,,,,,,,,
osaühing Baliset Maja,,,,,,,,,,
Baltestate KV OÜ,,,,,,,,,,
Baltic Estate Group OÜ,,,,,,,,,,
Baltic Estate OÜ,,,,,,,,,,
BalticEstate OÜ,balticestate.ou@gmail.com,+372 5516292,"Harju maakond, Tallinn, Kesklinna linnaosa, Juurdeveo tn 25b-4, 11313
                            ",,,,,,,
OÜ Baltic Estate Solutions,,,,,,,,,,
Baltic Partners Konsultatsioonid OÜ,siim.loitme@gmail.com,+372 53424726,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kotzebue tn 5-8, 10412
                            ",,,,,,,
Baltic Real Estate Center OÜ,,,,,,,,,,
Baltic Real Estate Consulting OÜ,rainer.sourander@outlook.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Juhkentali tn 52-27, 10113
                            ",,,,,,,
Baltic Real Estate Deals OÜ,info@leapin.eu,+370 65525333,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Baltic Real estate developement OÜ,,,,,,,,,,
Baltic Real Estate Fund OÜ,kreilisnorberts@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 6-219, 13619
                            ",,,,,,,
Osaühing Baltic Real Estate Group,,,,,,,,,,
Baltic Real Estate Investment Centre OÜ,,,,,,,,,,
BALTIC REAL ESTATE INVESTMENTS OÜ,,,,,,,,,,
Baltic Real Estate OÜ,14049659.bre@gmail.com,,"Tartu maakond, Tartu linn, Tartu linn, Rebase tn 1, 50104
                            ",,,,,,,
OÜ Baltic Real Estate,,,,,,,,,,
Baltic Research OÜ,beatekeisa@yahoo.com,+447 839206336,"Harju maakond, Tallinn, Kesklinna linnaosa, Endla tn 3-6104, 10122
                            ",,,,,,,
Baltox Estate OÜ,estate@baltox.ee,+372 55544390,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaubamaja tn 4-21, 10143
                            ",,,,,,,
BAM Real Estate OÜ,mihkely@gmail.com,+372 5055163,"Harju maakond, Tallinn, Kristiine linnaosa, Artelli tn 15, 10621
                            ",,,,,,,
Bankend Estate OÜ,secretary@bankend.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Kai tn 5 // Sadama tn 6, 10111
                            ",,,,,,,
Basic Estates OÜ,holgersundja@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Sõle tn 75-2, 10312
                            ",,,,,,,
BELLA ESTATE OÜ,info@fonterego.com,+372 5036704,"Harju maakond, Tallinn, Kesklinna linnaosa, Lastekodu tn 10-57, 10113
                            ",,,,,,,
OÜ BESTATE,priit@kaanon.ee,+372 5503169,"Pärnu maakond, Põhja-Pärnumaa vald, Tõrdu küla, Priidu, 87239
                            ",,,,,,,
Best Estate OÜ,inga.ishganaitis@gmail.com,,"Harju maakond, Rae vald, Rae küla, Nelgi tee 5, 75310
                            ",,,,,,,
Best Estate OÜ,,,,,,,,,,
Betooni Estates OÜ,betooni.estates@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 3 // 5 // 7, 10145
                            ",,,,,,,
BFG Real Estate France OÜ,12666247@eesti.ee,+372 56208668,"Harju maakond, Tallinn, Kristiine linnaosa, Sõpruse pst 145, 13425
                            ",,,,,,,
BFG Real Estate Sweden OÜ,12764263@eesti.ee,,"Harju maakond, Tallinn, Kristiine linnaosa, Sõpruse pst 145, 13425
                            ",,,,,,,
BI & DI Eesti OÜ,,,,,,,,,,
BIH Real Estate OÜ,marco@estate.ee,+372 58132303,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 6-44, 10117
                            ",,,,,,,
OSAÜHING BINDERHAUS,argo.piirsalu@gmail.com,+372 5060226,"Harju maakond, Tallinn, Kristiine linnaosa, Iirise tn 5-242, 10616
                            ",,,,,,,
Biodlare Real Estate OÜ,info@ansonbaer.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Maakri tn 19/1-7K, 10145
                            ",,,,,,,
Bio Energy OÜ,,,,,,,,,,
BIO-STAR LTD OÜ,ansis@acaizkraukle.lv,,"Harju maakond, Saku vald, Saku alevik, Kooli tee 9, 97550
                            ",,,,,,,
Bitestate OÜ,info@ansonbaer.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Maakri tn 19/1-7K, 10145
                            ",,,,,,,
BKB Real Estate Holding OÜ,management@bkbrealestateholding.eu,,"Rapla maakond, Märjamaa vald, Märjamaa alev, Pärnu mnt 35, 78301
                            ",,,,,,,
Blakemore Real Estate UÜ,info@corleanus.ee,,"Tartu maakond, Tartu linn, Tartu linn, Ülikooli tn 6a-610, 51003
                            ",,,,,,,
Blankshot OÜ,,,,,,,,,,
Blue Fox Services OÜ,blue-fox-services@mazaheri.me,,"Harju maakond, Tallinn, Kristiine linnaosa, Keemia tn 4, 10616
                            ",,,,,,,
B.N. Baltic Estate OÜ,ecoglobus@gmail.com,+371 26045020,"Ida-Viru maakond, Narva linn, A. Puškini tn 20-77, 20307
                            ",,,,,,,
OÜ BOLTON REALESTATE,office@youroffice.ee,+372 5118892,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 8a, 11415
                            ",,,,,,,
OÜ Bonum Estate,oliverkago@yahoo.com,+372 53490561,"Harju maakond, Tallinn, Haabersti linnaosa, Veerise tn 22-5, 13516
                            ",,,,,,,
Branded Real Estate Holding OÜ,mmarkovic@breholding.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 139c/2, 11317
                            ",,,,,,,
Braymount Estate OÜ,,,,,,,,,,
BREC Real Estate OÜ,,,,,,,,,,
OÜ BREM Kinnisvarabüroo,,,,,,,,,,
Brightestate OÜ,brightestate3@gmail.com,+372 53652032,"Harju maakond, Tallinn, Mustamäe linnaosa, Laki tn 15, 12915
                            ",,,,,,,
Britta Estate OÜ,britta.kuus@gmail.com,,"Harju maakond, Tallinn, Pirita linnaosa, Viimsi põik 4, 12112
                            ",,,,,,,
Buildestate OÜ,erik.koidu@gmail.com,,"Harju maakond, Saue vald, Ääsmäe küla, Koidumetsa, 76402
                            ",,,,,,,
Bulkestate OÜ,igors.puntuss@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 22, 10141
                            ",,,,,,,
Burfa Real Estate OÜ,info@burfa.com,+372 5096235,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 83, 10115
                            ",,,,,,,
Business Estate OÜ,tarmo.kalviste@gmail.com,+372 5013544,"Harju maakond, Tallinn, Pirita linnaosa, Põdrakanepi tee 9, 11913
                            ",,,,,,,
Business Real Estate Leman OÜ,brel@brel.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Siduri tn 3-43, 11313
                            ",,,,,,,
Business realestate Osaühing,kullassepa@rambler.ru,+372 55936159,"Ida-Viru maakond, Narva linn, A. Puškini tn 6, 20308
                            ",,,,,,,
BWL Real Estate OÜ,info@SVM-groep.nl,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 8a, 11415
                            ",,,,,,,
CapitalCenter OÜ,koolpris@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 53, 10115
                            ",,,,,,,
Care Estate OÜ,snezanna8@hotmail.com,+372 5245455,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Väike-Patarei tn 10-3, 10415
                            ",,,,,,,
Casa Estate OÜ,teesalutaivo@gmail.com,,"Pärnu maakond, Pärnu linn, Pärnu linn, Lembitu tn 37, 80028
                            ",,,,,,,
Casa Estate OÜ,,,,,,,,,,
Catkin Estate OÜ,anton.urb@gmail.com,+372 5032100,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Paavli tn 2a/1, 10412
                            ",,,,,,,
Cellnex Õigusbüroo OÜ,info@cellnex.eu,+372 55658795,"Harju maakond, Tallinn, Pirita linnaosa, Merivälja tee 1, 11911
                            ",,,,,,,
CenterEstate OÜ,ave.nurmbek@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 6, 13619
                            ",,,,,,,
Osaühing Centrio Estate,cestate.ou@gmail.com,+372 56867904,"Harju maakond, Tallinn, Nõmme linnaosa, Vahe tn 16, 11615
                            ",,,,,,,
CEPA Estate OÜ,pajuceithy@gmail.com,+372 55962027,"Viljandi maakond, Viljandi linn, Koidu tn 6-4, 71004
                            ",,,,,,,
Chrisven Real Estate OÜ,,,,,,,,,,
Circadian Estate OÜ,monika.ahven@gmail.com,+372 56603798,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Telliskivi tn 49, 10611
                            ",,,,,,,
City Estate OÜ,samar@datanet.ee,+372 5154406,"Harju maakond, Harku vald, Vääna-Jõesuu küla, Männimetsa tee 10, 76901
                            ",,,,,,,
City Real Estate OÜ,info@cre.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 59, 10120
                            ",,,,,,,
City Real Estate OÜ,,,,,,,,,,
Clair Estate OÜ,ghvich@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Puuvilla tn 7-43, 10314
                            ",,,,,,,
CM Real Estate Oü,indrek.leppik@pwc.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Pronksi tn 19, 10124
                            ",,,,,,,
Coldscape Estate OÜ,andreehussar2@gmail.com,,"Võru maakond, Võru linn, Jüri tn 80-85, 65607
                            ",,,,,,,
Commercial Real Estate OÜ,,,,,,,,,,
ComRealEstate OÜ,,,,,,,,,,
Corol Estate OÜ,korol.andres@gmail.com,+372 56241509,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Aru tn 19-1, 10318
                            ",,,,,,,
CPB Facility Management OÜ,santa.rozenkopfa@cbre.lv,+371 26533393,"Harju maakond, Tallinn, Kesklinna linnaosa, Laeva tn 1, 10111
                            ",,,,,,,
CPB Real Estate Services OÜ,santa.rozenkopfa@cbre.lv,,"Harju maakond, Tallinn, Kesklinna linnaosa, Laeva tn 1, 10111
                            ",,,,,,,
Creativestate OÜ,elar.toomsalu@uusmaa.ee,+372 56979920,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaupmehe tn 7, 10114
                            ",,,,,,,
Creditum Estates OÜ,rent@creditum.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tuukri tn 1b-9, 10151
                            ",,,,,,,
Credit Union House OÜ,info@credit-union.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Suur-Sõjamäe tn 31, 11415
                            ",,,,,,,
Cricetto OÜ,,,,,,,,,,
Crowdestate AS,info@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate AST19 OÜ,,,,,,,,,,
Crowdestate BAL9 OÜ,info@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate Collateral Agent OÜ,info@crowdestate.eu,+372 5024152,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate ET145 OÜ,,,,,,,,,,
Crowdestate HNA5 SPV OÜ,,,,,,,,,,
Crowdestate Holding OÜ,info+ariregister@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate INS132 OÜ,info+ariregister@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate JAHU5 OÜ,,,,,,,,,,
Crowdestate K167 OÜ,info@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate KK3 OÜ,,,,,,,,,,
Crowdestate KSM OÜ,info@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate KZB14 SPV OÜ,,,,,,,,,,
Crowdestate KT17 SPV OÜ,,,,,,,,,,
Crowdestate LKS5 OÜ,,,,,,,,,,
Crowdestate MKV25 OÜ,,,,,,,,,,
Crowdestate MTS31 OÜ,info+ariregister@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate NMT40 SPV OÜ,,,,,,,,,,
Crowdestate PRN457 SPV OÜ,,,,,,,,,,
Crowdestate PTR98 OÜ,,,,,,,,,,
Crowdestate Raua 25 SPV OÜ,,,,,,,,,,
Crowdestate Rootsiküla SPV OÜ,,,,,,,,,,
Crowdestate SA2 OÜ,info+ariregister@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate SPV1401 OÜ,,,,,,,,,,
Crowdestate TBS3 OÜ,,,,,,,,,,
Crowdestate Tedre SPV OÜ,,,,,,,,,,
Crowdestate TPST13 OÜ,,,,,,,,,,
Crowdestate TST16 OÜ,,,,,,,,,,
Crowdestate TST47B OÜ,,,,,,,,,,
Crowdestate TST47D OÜ,,,,,,,,,,
Crowdestate Tulbiõie OÜ,info+ariregister@crowdestate.eu,,"Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 17-2, 10140
                            ",,,,,,,
Crowdestate WPRP OÜ,,,,,,,,,,
Crystal Estate OÜ,,,,,,,,,,
CT Estate OÜ,carolintali@gmail.com,,"Harju maakond, Kiili vald, Kangru alevik, Heina tn 5, 75403
                            ",,,,,,,
"CTRI - Consulting, Trading and Real Estate International OÜ",,,,,,,,,,
Curonia Real Estate Management OÜ,,,,,,,,,,
Daily Real Estate Belgium OÜ,olari@rikas.ee,,"Harju maakond, Tallinn, Nõmme linnaosa, Värsi tn 28a, 10919
                            ",,,,,,,
Daily Real Estate OÜ,deili@dailyrealestate.eu,,"Harju maakond, Tallinn, Nõmme linnaosa, Värsi tn 28a, 10919
                            ",,,,,,,
DD Real Estate OÜ,info@comfortspace.fi,,"Viljandi maakond, Mulgi vald, Karksi-Nuia linn, Männiku tn 4-10, 69103
                            ",,,,,,,
Deloer Real Estate OÜ,sergei.deloer@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Kuldnoka tn 22, 10619
                            ",,,,,,,
Denizza Estate OÜ,,,,,,,,,,
Dental Estate OÜ,,,,,,,,,,
OÜ DE Real Estate & Investment,,,,,,,,,,
OÜ DEstate,destate@mail.ee,+372 57854114,"Tartu maakond, Tartu linn, Tartu linn, Kaunase pst 12a, 50704
                            ",,,,,,,
OÜ DESTATE,,,,,,,,,,
OÜ DiamondEstate,natalia@diamondestate.ee,+372 56219430,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50, 10152
                            ",,,,,,,
Diil Estate OÜ,feld.kris@gmail.com,+372 56475607,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Ristiku tn 39, 10320
                            ",,,,,,,
Dodoni Real Estate OÜ,,,,,,,,,,
OÜ Domina Real Estate,,,,,,,,,,
DON Estate Management OÜ,donatha.quast@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lootsi tn 8, 10151
                            ",,,,,,,
DON Estate UÜ,donatha.quast@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lootsi tn 8, 10151
                            ",,,,,,,
DONreal estate management UÜ,kristi@lootsi.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lootsi tn 8/1, 10151
                            ",,,,,,,
DP ESTATE OÜ,,,,,,,,,,
Dream Estate Kinnisvara osaühing,,,,,,,,,,
Dream Estate OÜ,aleksandr.popel@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, J. Vilmsi tn 34-5, 10115
                            ",,,,,,,
DreamHome Estates OÜ,info@dreamhome.ee,,"Harju maakond, Viimsi vald, Randvere küla, Krati tee 6, 74016
                            ",,,,,,,
DroNik Estates OÜ,nek.nikitadronov@gmail.com,,"Harju maakond, Viimsi vald, Randvere küla, Vaheaia tee 17, 74016
                            ",,,,,,,
D.S REAL ESTATE OÜ,dreisy.sarapuu@hotmail.com,,"Võru maakond, Võru linn, Vilja tn 22-43, 65606
                            ",,,,,,,
East Capital Real Estate AS,realestatebaltic@eastcapital.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Viru väljak 2, 10111
                            ",,,,,,,
Aktsiaselts Eastern Europe Real Estate Investment Trust,,,,,,,,,,
EBT Estate OÜ,clobexprooy@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Tähetorni tn 5, 11625
                            ",,,,,,,
Aktsiaselts ECE European City Estates,ece@arealis.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Liivalaia tn 13, 10118
                            ",,,,,,,
Eeden Estate OÜ,lea@matti.ee,+372 5264595,"Viljandi maakond, Viljandi linn, C. R. Jakobsoni tn 32a-1, 71004
                            ",,,,,,,
EE Estate Berlin Invest OÜ,claudio@estate.ee,+372 58132303,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 6-44, 10117
                            ",,,,,,,
OÜ EE Estate,claudio@estate.ee,+372 58132303,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7-562, 10117
                            ",,,,,,,
Eestately OÜ,estately.info@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lelle tn 24, 11318
                            ",,,,,,,
Efestate OÜ,Efestate@outlook.com,+372 5219103,"Harju maakond, Saue vald, Laagri alevik, Kaselaane tn 3/2-39, 76401
                            ",,,,,,,
EfTEN Real Estate Fund 5 usaldusfond,info@eften.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Lauteri tn 5, 10114
                            ",,,,,,,
EfTEN Real Estate Fund AS,info@eften.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Lauteri tn 5, 10114
                            ",,,,,,,
Eight Estate OÜ,info@eightestate.ee,+372 5101617,"Harju maakond, Rae vald, Järveküla, Lõuna tee 10, 75304
                            ",,,,,,,
Eight Pearl Estate OÜ,maialoshko@hotmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Endla tn 51-8, 10615
                            ",,,,,,,
Eivere Estate OÜ,,,,,,,,,,
EJ ESTATE & BUSINESS CONSULTING OÜ,,,,,,,,,,
Ektornet Real Estate Estonia OÜ,,,,,,,,,,
Elamus Holding OÜ,maia.karro@gmail.com,+372 5188883,"Harju maakond, Tallinn, Nõmme linnaosa, Jaama tn 2, 11621
                            ",,,,,,,
Electrolite Real Estate OÜ,manuel.fabris@protonmail.com,,"Kilchbergstrasse 62, Adliswil, 8134, Switzerland
                            ",,,,,,,
Elektrum Projekt OÜ,,,,,,,,,,
EL Estate OÜ,egert.laas@gmail.com,+372 56881513,"Harju maakond, Saue vald, Ääsmäe küla, Kasemäe tee 4, 76402
                            ",,,,,,,
Eliise Estate OÜ,riisaeliise@gmail.com,+417 65671551,"Tartu maakond, Tartu linn, Tartu linn, Kesk kaar 12, 50403
                            ",,,,,,,
Elkestate OÜ,tanel.elken@gmail.com,,"Tartu maakond, Peipsiääre vald, Alatskivi alevik, Kooli tn 3, 60201
                            ",,,,,,,
Elysium Real Estate OÜ,,,,,,,,,,
