Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
Lead the Social OÜ,ismailorhan@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Toompuiestee 21, 10137
                            ",,,,,,,
LKsocials OÜ,Lisannakaro@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kalasadama tn 4a-45, 10415
                            ",,,,,,,
Lolasocial OÜ,Odeheleen@gmail.com,,"Harju maakond, Viimsi vald, Haabneeme alevik, Lehtmetsa tee 3-2, 74001
                            ",,,,,,,
Malundo OÜ,,,,,,,,,,
MnsillaSocial OÜ,info@mnsilla.com,+34 633661254,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
"MSMWE MARKETING, SOCIAL MEDIA AND WEBSITES FOR EVERYONE OÜ",info@msmwe.com,+372 7124092,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
NFT - BLOCKCHAIN - SOCIAL MEDIA TOOLS - ART - ANALYZER - CREATOR - TRACKER OÜ,,,,,,,,,,
NordConsul OÜ,info@nordconsul.ee,+372 53478833,"Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 38-40e, 10120
                            ",,,,,,,
Mittetulundusühing Partnerships and Alliances for Socially Aware (PAŠA),pasa.partnerships@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Lastekodu tn 18-42, 10113
                            ",,,,,,,
Pohla Social OÜ,keneli.pohlak@gmail.com,,"Lääne-Viru maakond, Väike-Maarja vald, Ärina küla, Kase, 46235
                            ",,,,,,,
OÜ Scholars Journal of Research in Social Science (SJRSS),contact.ecp.institute@gmail.com,,"Ida-Viru maakond, Sillamäe linn, Ranna tn 31, 40231
                            ",,,,,,,
Sebudasocial OÜ,admin@sebuda.com,+49 1608900323,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 2a, 11415
                            ",,,,,,,
Sisu Social OÜ,sillekyttner@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tina tn 6-4, 10126
                            ",,,,,,,
SNAPIN Social Media Agency OÜ,cbr@cawi.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Jõe tn 9-99, 10151
                            ",,,,,,,
Soccer Social Club,fcsocialestonia@gmail.com,+372 58092967,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Karjamaa tn 8-2, 10416
                            ",,,,,,,
Social4Social OÜ,,,,,,,,,,
mittetulundusühing Social Act,info@metaco.ee,+372 5269616,"Saare maakond, Saaremaa vald, Suure-Rootsi küla, Mannu, 94129
                            ",,,,,,,
Social Anxiety Extrovert OÜ,vanessa@socialanxietyextrovert.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 12, 15551
                            ",,,,,,,
Social Bankers AS,info@socialbankers.eu,,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 19-6, 50103
                            ",,,,,,,
Social Bird OÜ,lindliisbeth@gmail.com,,"Põlva maakond, Põlva vald, Taevaskoja küla, Neitsikoopa tee 8, 63229
                            ",,,,,,,
Social Buzz OÜ,robin@socialbuzz.ee,+372 58367847,"Harju maakond, Tallinn, Kesklinna linnaosa, Lastekodu tn 15-16, 10113
                            ",,,,,,,
Social Communications Agency OÜ,scaestonia@gmx.com,+372 54596552,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 6a, 10151
                            ",,,,,,,
Social Data OÜ,olga@socialdata.co,+372 54840638,"Harju maakond, Tallinn, Lasnamäe linnaosa, Valukoja tn 8/2, 11415
                            ",,,,,,,
MTÜ Social Development Center,ekaterina.attorney@gmail.com,+372 58445001,"Ida-Viru maakond, Sillamäe linn, Ranna tn 45-49, 40231
                            ",,,,,,,
Social Developments OÜ,,,,,,,,,,
SocialDev OÜ,info@socialdev.net,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 67/1-13b, 10115
                            ",,,,,,,
SocialDiver Finland OÜ,,,,,,,,,,
Social Enterprises OÜ,emrahgazicandan@hotmail.com,+372 5575656,"Harju maakond, Tallinn, Kesklinna linnaosa, Laulupeo tn 20a, 10128
                            ",,,,,,,
SOCIAL ERROR OÜ,poleleitud@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 6a-16, 10151
                            ",,,,,,,
Socialerus OÜ,info@xolo.io,+821 029402464,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Social Financing OÜ,,,,,,,,,,
Socialflare OÜ,info.socialflare@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Juhtme tn 2, 10112
                            ",,,,,,,
Social Fluency osaühing,,,,,,,,,,
Social Fly OÜ,taavi@socialfly.ee,+372 56211150,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 5, 10145
                            ",,,,,,,
Social Focus OÜ,katriinhu@gmail.com,,"Harju maakond, Viimsi vald, Viimsi alevik, Hüatsindi tee 1, 74001
                            ",,,,,,,
Social Fox Media OÜ,,,,,,,,,,
Socialgi OÜ,info@socialgi.info,+905 417275558,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
SocialGlow OÜ,socialglowou@gmail.com,,"Isarstr 8, Regensburg, 93057, Germany
                            ",,,,,,,
Social Greets OÜ,timo@socialgreets.com,,,,,,,,,
socialhapro OÜ,mohamad.abouras1@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 12, 15551
                            ",,,,,,,
Socialhive OÜ,kaidohus@gmail.com,+372 56657749,"Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3-59, 79601
                            ",,,,,,,
mittetulundusühing Socialia,,,,,,,,,,
OÜ Socialia,socialia.oy@gmail.com,+372 5542348,"Pärnu maakond, Pärnu linn, Pärnu linn, Väike-Kuke tn 21b-8, 80018
                            ",,,,,,,
Social.Impact OÜ,samuel.dumure04@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Seebi tn 1-1907, 11316
                            ",,,,,,,
Social Jool OÜ,sanjananb1@gmail.com,+947 71066632,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 7-26, 10145
                            ",,,,,,,
Mittetulundusühing Socialkaufhaus,dmitrij.popov@gmx.de,+372 59585195,"Ida-Viru maakond, Narva linn, Kevade tn 3-71, 21004
                            ",,,,,,,
SocialLab OÜ,hello@sociallab.ai,,"Harju maakond, Tallinn, Kesklinna linnaosa, Laeva tn 1, 10151
                            ",,,,,,,
Mittetulundusühing Social Loan,tammaru.uku@mail.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 42-2, 10115
                            ",,,,,,,
OÜ Socially Spotted,liilit.kirss@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kungla tn 45/2-14, 10413
                            ",,,,,,,
Social Management Services OÜ,sms@securesystemdesign.io,+385 993434186,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
Social Marketing Agency OÜ,k2tlinlaasik@gmail.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Kuldnoka tn 6, 10619
                            ",,,,,,,
Social Marketing Pros OÜ,rainer@dalanta.ee,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 67/1-13b, 10115
                            ",,,,,,,
Social Markets Nordic OÜ,,,,,,,,,,
Social Markets OÜ,,,,,,,,,,
Social Market Technology Network OÜ,nick@meyne.co.uk,+44 7891157001,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Social Media Cartel OÜ,,,,,,,,,,
Social Media Consulting OÜ,,,,,,,,,,
Social Media Fab OÜ,,,,,,,,,,
Social Media Health OÜ,cbrigolas@hotmail.com,+351 914437752,"Harju maakond, Tallinn, Kristiine linnaosa, Tulika tn 62-49, 13426
                            ",,,,,,,
MTÜ Social Media Marketing Institute,erik@smm.institute,,"Harju maakond, Tallinn, Kristiine linnaosa, Keemia tn 4, 10616
                            ",,,,,,,
Social Media Star OÜ,onlinekalli@gmail.com,+372 51912459,"Saare maakond, Saaremaa vald, Kõrkküla, Poolaka-Ella, 93527
                            ",,,,,,,
Social Medics OÜ,roland@socialmedics.ee,,"Harju maakond, Tallinn, Pirita linnaosa, Kloostri tee 8, 11911
                            ",,,,,,,
Social Networking OÜ,adeline.vahervahter@gmail.com,,"Harju maakond, Tallinn, Haabersti linnaosa, Halla tn 42, 10618
                            ",,,,,,,
Social Network Technologies OÜ,,,,,,,,,,
Sihtasutus SOCIAL ONUS,info@avaralus.com,,"Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Rakvere tn 4, 41531
                            ",,,,,,,
Socialoracle OÜ,rico@socialoracle.app,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vana-Lõuna tn 39-58, 10134
                            ",,,,,,,
Social Outcast Entertainment OÜ,taavi@multimasters.fi,+358 453308785,"Tartu maakond, Tartu linn, Tartu linn, Ilmatsalu tn 10-7, 50412
                            ",,,,,,,
OÜ Social Promo,yurynikitin8@gmail.com,,"Harju maakond, Tallinn, Nõmme linnaosa, Vabaduse pst 179f, 10921
                            ",,,,,,,
Social Sapiens OÜ,henrik@e-cartic.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kursi tn 3, 10415
                            ",,,,,,,
MTÜ Social Sciences Lab MENA,info@expatlegalestonia.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Ruunaoja tn 3, 11415
                            ",,,,,,,
Mittetulundusühing Social Security,aleksandr.sikut@gmail.com,+372 56269699,"Ida-Viru maakond, Narva linn, Võidu prospekt 12-6, 21007
                            ",,,,,,,
SocialSoft OÜ,teemu.salminen@socialsoft.fi,+358 4577332266,"Harju maakond, Tallinn, Nõmme linnaosa, Nurme tn 16, 11621
                            ",,,,,,,
Social Solution OÜ,igor.smorodski@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 67/1-13b, 10115
                            ",,,,,,,
Social Studio OÜ,info@socialstudio.ee,+372 5253970,"Harju maakond, Tallinn, Haabersti linnaosa, Hansu tn 6-8, 13523
                            ",,,,,,,
social system support OÜ,tugiisik.elenkaur@gmail.com,,"Harju maakond, Raasiku vald, Pikavere küla, Kõrgemäe, 75202
                            ",,,,,,,
SOCIALTECH OÜ,arman@armanacar.com,+905 301705050,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
SocialTree Digital Solutions OÜ,,,,,,,,,,
Social Up OÜ,royalstox@gmail.com,+372 53340776,"Hiiu maakond, Hiiumaa vald, Emmaste küla, Remlimäe, 92001
                            ",,,,,,,
Social Variety Alliance OÜ,sva.family.world@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
SocialWithPedro OÜ,hello@socialwithpedro.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 12, 15551
                            ",,,,,,,
SPARK Social OÜ,kairi@sparksocial.ee,,"Pärnu maakond, Pärnu linn, Pärnu linn, Mäe tn 14a, 80039
                            ",,,,,,,
Stone Social OÜ,saskia@stonegrowth.agency,+372 5516942,"Harju maakond, Tallinn, Kristiine linnaosa, Tüve tn 34b, 13418
                            ",,,,,,,
Sume Social OÜ,sume.social@gmail.com,+372 53313257,"Ida-Viru maakond, Kohtla-Järve linn, Järve linnaosa, Olevi tn 29-56, 30325
                            ",,,,,,,
SurgeSocials OÜ,tallinn+SurgeSocials@comistar.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Keemia tn 4, 10616
                            ",,,,,,,
Zync Social OÜ,,,,,,,,,,
The Social Enterprise OÜ,contact@thompsonstein.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5 // Sepapaja tn 4, 11415
                            ",,,,,,,
The Social Hygienist OÜ,tallinn+SocialHygienist@comistar.com,,"Harju maakond, Tallinn, Kristiine linnaosa, Keemia tn 4, 10616
                            ",,,,,,,
The Social Media Growth Lab OÜ,salwa.almannai@gmail.com,,"Building 101, Street 818, Zone 31, Doha, Qatar
                            ",,,,,,,
Tree Social OÜ,12887787@eesti.ee,+372 56173628,"Harju maakond, Tallinn, Kesklinna linnaosa, Veskiposti tn 2-1002, 10138
                            ",,,,,,,
