Company,Email address,Phone number,Location,# Employees,Industry & Keywords,Buying Intent,Technologies,Revenue,Funding,Job Postings
Blitz Group OÜ,blitzgroupou@gmail.com,+372 54829068,"Harju maakond, Tallinn, Kesklinna linnaosa, Karu tn 14-8, 10120
                            ",,,,,,,
BlueSpace OÜ,niina.riikka.pietilainen@gmail.com,+372 53523844,"Harju maakond, Viimsi vald, Haabneeme alevik, Heki tee 2-35, 74001
                            ",,,,,,,
BodySpace OÜ,jarmokull@online.ee,,"Harju maakond, Tallinn, Kristiine linnaosa, Tulika põik 4, 10613
                            ",,,,,,,
Bono Capital Investments Osaühing,info@bonocapital.eu,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vabriku tn 33-1, 10411
                            ",,,,,,,
Botspace Technologies OÜ,bilal@bot.space,,"Harju maakond, Tallinn, Kesklinna linnaosa, A. Lauteri tn 3, 10114
                            ",,,,,,,
BRAINSPACE OÜ,elisabeth.brainspace@gmail.com,,"Järva maakond, Türi vald, Türi linn, A. Haava tn 10, 72215
                            ",,,,,,,
Brilloco CloudSpace OÜ,denzel.khiry.thomas@eesti.ee,+1 4079884747,,,,,,,,
Buispace OÜ,contact@buispace.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 3 // 5 // 7, 10145
                            ",,,,,,,
ByteBuilders OÜ,bytebought@proton.me,,"Harju maakond, Tallinn, Nõmme linnaosa, Rännaku pst 12, 10917
                            ",,,,,,,
Caelis Artspace OÜ,caelisgaleria@gmail.com,,,,,,,,,
Carspace OÜ,Carspacetallinn@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kivila tn 6-53, 13917
                            ",,,,,,,
CHAINWAYSLIMITED OÜ,c.pricop@protonmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Roseni tn 13, 10111
                            ",,,,,,,
Circular Space OÜ,olga.kuvatova@gmail.com,,"Harju maakond, Maardu linn, Maarjaheina tee 10, 74117
                            ",,,,,,,
Coffee Club OÜ,heili.viinamagi@gmail.com,+372 5056464,"Harju maakond, Tallinn, Kesklinna linnaosa, Pärnu mnt 139c, 11317
                            ",,,,,,,
Conceptual Space Agency OÜ,maximilian@schich.info,,"Harju maakond, Tallinn, Pirita linnaosa, Lodumetsa tee 41-1, 11912
                            ",,,,,,,
Mittetulundusühing Coworking Space Tallinn,,,,,,,,,,
Cowork Space OÜ,m.rutenbergs@gmail.com,,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 27-221, 10412
                            ",,,,,,,
CreativeSpace (Europe) OÜ,admin@creativespace.ch,,"Harju maakond, Kuusalu vald, Pudisoo küla, Männimäe/1, 74626
                            ",,,,,,,
Creative Space Studio,info@multiklass.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Liikuri tn 16-25, 13618
                            ",,,,,,,
Crowdspace OÜ,company@thecrowdspace.com,+372 84885643,"Harju maakond, Tallinn, Lasnamäe linnaosa, Sepapaja tn 6, 15551
                            ",,,,,,,
CryptoBaySpace OÜ,exit@newnormal.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Lõõtsa tn 5 // Sepapaja tn 4, 11415
                            ",,,,,,,
CryptoXpress OÜ,firmaasutamine@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Parda tn 3 // 5 // 7, 10151
                            ",,,,,,,
Crystal Solutions OÜ,info@crystalsolutions.ee,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kihnu tn 16-28, 13913
                            ",,,,,,,
Crystalspace OÜ,info@crystalspace.eu,,"Tartu maakond, Tartu linn, Tartu linn, Anne tn 1-56, 50604
                            ",,,,,,,
CSpace Hostings OÜ,sales@cspacehostings.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 58a-122, 10134
                            ",,,,,,,
CyberWiseSpace OÜ,info@cyberwise.space,+372 58794111,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 139-81, 12918
                            ",,,,,,,
Dancers Space OÜ,admin@dancersspace.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Vesivärava tn 50-201, 10152
                            ",,,,,,,
DAOSpace OÜ,daocspace@gmail.com,+799 96661110,"Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 68-170, 13619
                            ",,,,,,,
Dealspace OÜ,dealspaceou@gmail.com,,"Tartu maakond, Luunja vald, Veibri küla, Järveoja põik 2, 62220
                            ",,,,,,,
Deepspace Networks OÜ,,,,,,,,,,
DeepSpace Software OÜ,oleksandr126@gmail.com,,"Harju maakond, Tallinn, Lasnamäe linnaosa, Paekaare tn 52-46, 13613
                            ",,,,,,,
DigiSpace OÜ,ozols.anna@outlook.com,+372 55603015,"Harju maakond, Rae vald, Peetri alevik, Kelgumäe tn 15-1, 75312
                            ",,,,,,,
OÜ Ehitusplaadi Ekspert,,,,,,,,,,
Eluspace OÜ,ulle.kasevali@gmail.com,+372 5131188,"Harju maakond, Tallinn, Kristiine linnaosa, Lõokese tn 5-15, 11011
                            ",,,,,,,
EmOne Space OÜ,,,,,,,,,,
EPICSPACE OÜ,sandra.gorosko@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Gonsiori tn 29-42, 10147
                            ",,,,,,,
Estonian Space Agency OÜ,tamos@tamos.ee,+372 5148439,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 161-87, 12913
                            ",,,,,,,
ETUALSPACE OÜ,,,,,,,,,,
ETUALSPACE OÜ,,,,,,,,,,
EU HR Management OÜ,valcorpbusinesssolutions@gmail.com,,"Harju maakond, Tallinn, Kesklinna linnaosa, Tornimäe tn 3, 10145
                            ",,,,,,,
